subject,video,sampling_rate_hz,ECG_HR_Mean,ECG_HR_SD,ECG_HR_Median,ECG_HR_Max,ECG_HR_Min,ECG_R_Peaks_N,ECG_Beats_per_min,ECG_HRV_SDNN,ECG_HRV_RMSSD,ECG_HRV_pNN50,ECG_HRV_LF,ECG_HRV_HF,ECG_HRV_LFHF,ECG_HRV_SD1,ECG_HRV_SD2
sub_22,1,1000,84.58113428277656,5.715672492414248,84.26354992449686,99.50248756218906,69.60556844547564,261,84.38272902151597,49.176136607529585,34.611411513398394,10.76923076923077,,,,,
sub_22,2,1000,86.47343527973334,7.293688833356599,86.71753497331613,104.71204188481676,67.34006734006734,249,86.31696931529959,60.75694656656524,34.793084146902544,11.693548387096774,,,,,
sub_22,3,1000,81.81955129219992,5.596401353915951,81.84290567732205,101.52284263959392,66.1521499448732,162,81.9098822756116,52.780677547377586,44.13919743266749,27.32919254658385,,,,,
sub_22,4,1000,80.04750264239733,7.516704958415467,80.4407615453118,96.7741935483871,61.855670103092784,213,79.81264637002342,73.38426871076956,50.679973516565795,29.71698113207547,,,,,
sub_22,5,1000,80.57412572642187,6.329332523367227,80.38097819775025,96.93053311793214,67.41573033707866,195,80.62015503875969,60.30686555629235,45.19267903479466,26.804123711340207,,,,,
sub_22,6,1000,85.1944988000627,6.1820622939451955,84.81896166579224,98.52216748768473,71.77033492822967,207,84.63373083475298,52.56910587721924,36.26938506072204,14.077669902912621,,,,,
sub_22,7,1000,82.61508740801558,7.321907082024515,82.67902491994596,102.21465076660989,68.3371298405467,271,82.53807106598985,66.05823150112984,45.11488844994855,24.814814814814813,,,,,
sub_22,8,1000,88.46650265128928,5.782913832234257,88.33255721410686,104.34782608695653,72.99270072992701,212,88.48695652173913,45.81276841113418,31.91402139976662,9.004739336492891,,,,,
sub_22,10,1000,85.80485025949243,8.054217244064137,86.05547452738526,104.52961672473869,69.68641114982579,145,85.71344124688426,68.30469011371541,43.525332226814136,22.916666666666664,,,,,
sub_22,11,1000,83.47830203466056,8.33791116140528,83.91586546103477,119.5219123505976,60.72874493927126,1335,83.4375,74.1020779429523,47.182253456785155,22.488755622188904,,,,,
sub_22,12,1000,85.09892115010403,5.9497519718749095,85.27275877073491,96.7741935483871,71.59904534606206,170,85.0,50.97291669232644,36.90141305850341,17.159763313609467,,,,,
sub_23,1,1000,83.07656479542065,5.063794276737306,81.9456194155207,101.52284263959392,75.18796992481202,256,82.76620164562488,43.66944269638668,24.554214481813457,3.1372549019607843,,,,,
sub_23,2,1000,79.09918466909764,4.120433895988647,78.99526369349987,93.02325581395348,68.41505131128848,227,78.69057041997192,40.3852590005657,25.65705447716952,5.3097345132743365,,,,,
sub_23,3,1000,81.55787254409086,6.258796051514725,81.00311578266509,98.84678747940693,67.18924972004478,160,80.89864916109786,57.39902470928078,28.669438586424388,6.918238993710692,,,,,
sub_23,4,1000,78.39097917623634,5.429911846667852,77.46060737989971,94.7867298578199,67.11409395973155,209,78.31381733021077,53.36279756769886,30.25926615775401,8.173076923076923,,,,,
sub_23,5,1000,81.17480814699708,6.781114749350817,80.43187131758175,98.84678747940693,67.87330316742081,196,81.03359173126616,62.408792767928134,34.73901220633893,14.871794871794872,,,,,
sub_23,6,1000,80.4708062783529,6.176237126153273,80.12592183573639,96.93053311793214,67.79661016949153,197,80.54514480408858,58.12844611752216,32.71540059203671,9.693877551020408,,,,,
sub_23,7,1000,84.02603913568451,6.434724936075461,83.54363632808443,99.17355371900827,70.01166861143524,276,84.06091370558376,55.21973647723967,30.275740089322415,9.090909090909092,,,,,
sub_23,8,1000,81.270018994336,5.770143361284905,80.28810209244182,100.1669449081803,70.50528789659225,194,80.97391304347826,52.24554721917872,31.120146877331198,6.7357512953367875,,,,,
sub_23,10,1000,86.77109776889478,6.911437292778097,86.05577179304068,102.21465076660989,75.47169811320754,146,86.30456842789725,55.565600145595745,32.32817828321155,11.03448275862069,,,,,
sub_23,11,1000,80.56661737517817,7.25219048697678,80.22011904794635,109.89010989010988,65.00541711809318,1288,80.5,67.14687067870922,37.464726801043504,14.529914529914532,,,,,
sub_23,12,1000,77.5436221748038,6.125568052873467,77.51360934767965,93.31259720062208,64.23982869379014,154,77.0,62.059805870176255,33.41298597220768,9.15032679738562,,,,,
sub_24,1,1000,71.92165449790035,4.268740508066914,71.43236529650318,88.49557522123894,61.53846153846154,222,71.77381548956532,51.9032863239094,53.26998131303323,38.46153846153847,,,,,
sub_24,2,1000,71.24120246948351,5.778686113834486,70.82040980509359,89.95502248875562,58.76591576885407,205,71.06417152464424,71.6033275145519,69.26887713758235,48.529411764705884,,,,,
sub_24,3,1000,67.90136754692969,4.767735961331397,66.96221319864438,85.9598853868195,58.59375,134,67.75261867241946,63.79558824136109,58.97405695676188,42.10526315789473,,,,,
sub_24,4,1000,64.04496549357124,4.362297521699925,63.673227299712785,77.61966364812419,55.65862708719851,171,64.07494145199064,68.44824620567053,82.10218773436692,62.35294117647059,,,,,
sub_24,5,1000,71.75164555230663,4.104507335054802,71.44045687193922,83.33333333333334,61.7283950617284,173,71.52454780361757,51.93799034965896,61.169259947894574,46.51162790697674,,,,,
sub_24,6,1000,68.4188936256571,4.414004059105541,67.8278964515064,86.20689655172414,59.880239520958085,167,68.2793867120954,62.09096513831323,81.62011041552458,53.01204819277109,,,,,
sub_24,7,1000,69.65686270644505,4.668771917724965,68.9660539425683,86.95652173913044,61.855670103092784,228,69.44162436548223,60.07565143520878,64.92667750106602,47.57709251101321,,,,,
sub_24,8,1000,68.98108345265143,4.785515523361008,68.22818996651168,84.50704225352113,58.36575875486381,165,68.86956521739131,63.68969599103293,69.48412009074646,51.21951219512195,,,,,
sub_24,10,1000,67.4151379529143,5.03070802695766,66.12172802178405,89.02077151335311,60.120240480961925,114,67.38849863548143,69.50557054138312,81.87610413650266,53.09734513274337,,,,,
sub_24,11,1000,74.34990088660643,7.526701602858603,73.91655166287522,101.52284263959392,57.36137667304015,1189,74.3125,83.63365693588912,63.496412810206145,41.66666666666667,,,,,
sub_24,12,1000,74.1422283583437,6.117158760019204,73.91662468215021,92.3076923076923,63.55932203389831,147,73.5,69.02526185199459,58.232175014304175,39.04109589041096,,,,,
sub_25,1,1000,70.29182271390961,1.6767216084342664,70.26551085514687,75.0,66.51884700665188,218,70.48059358885243,21.254997504778604,17.528284021567565,0.4608294930875576,,,,,
sub_25,2,1000,75.55836767788468,2.9968262316117618,75.01220799289588,87.84773060029282,68.25938566552901,218,75.57067996279243,31.869557806749484,17.85966384321364,0.4608294930875576,,,,,
sub_25,3,1000,68.77173792802044,1.4702312878803503,68.80178888784577,75.28230865746549,65.21739130434783,136,68.76385178693319,19.6060707422535,17.684844679648265,0.7407407407407408,,,,,
sub_25,4,1000,70.72306384986909,1.6510264832826942,70.6713780918728,77.720207253886,66.74082313681869,188,70.44496487119437,20.75745240286075,18.832738595614625,0.0,,,,,
sub_25,5,1000,70.76145181153169,1.435410778649312,70.67429416599956,76.14213197969544,67.56756756756756,171,70.69767441860466,18.195022900129416,17.381551806305048,0.0,,,,,
sub_25,6,1000,71.31324001642746,1.3111960976268504,71.19461684992908,77.41935483870968,68.72852233676976,174,71.14139693356049,16.371450712769796,15.81488112874324,0.0,,,,,
sub_25,7,1000,74.88099296142411,6.8493605678150145,72.0565080898802,95.08716323296355,65.78947368421052,245,74.61928934010153,71.27195398954218,31.33175724956516,6.967213114754098,,,,,
sub_25,8,1000,73.67828006612602,4.4608661983776265,72.04343837146342,90.7715582450832,68.57142857142857,176,73.4608695652174,47.619041050902666,22.90020830101519,3.428571428571429,,,,,
sub_25,10,1000,68.3291318815671,2.1878792977631023,67.92378677021382,81.9672131147541,65.28835690968444,115,67.97962581649442,27.818540861262722,20.868742769480892,0.8771929824561403,,,,,
sub_25,11,1000,71.20202953977729,4.217452995365594,70.38297207927661,96.46302250803859,63.29113924050633,1138,71.125,48.422497807107916,25.186837049605497,3.95778364116095,,,,,
sub_25,12,1000,72.84417218021598,5.510718562277693,70.82581899255527,89.55223880597015,63.492063492063494,145,72.5,61.670335917423316,30.487186348834022,4.861111111111112,,,,,
sub_26,1,1000,67.93243598778159,4.70266034868097,67.72009029345372,79.6812749003984,58.708414872798436,210,67.89414978742664,61.92862230191684,33.98394700216786,12.440191387559809,,,,,
sub_26,2,1000,74.5540598370907,8.005924808124803,72.29616453840458,100.1669449081803,64.23982869379014,214,74.18406198182375,82.97322049515378,31.003499498154646,10.328638497652582,,,,,
sub_26,3,1000,66.4210013896482,3.145588015855173,66.16965689999711,82.41758241758242,58.99705014749263,131,66.23576900064887,44.23767662742883,42.582796686495485,24.615384615384617,,,,,
sub_26,4,1000,63.375154436423315,2.5784510789668205,63.108159578131904,79.47019867549669,58.65102639296188,169,63.325526932084315,38.9944594047854,37.10141466386261,19.642857142857142,,,,,
sub_26,5,1000,67.46994147802977,2.8039545709248475,67.00856255905677,79.05138339920948,62.89308176100629,163,67.39018087855297,38.608866630227176,39.344394346077145,22.839506172839506,,,,,
sub_26,6,1000,67.6591604082902,3.053534134246324,67.41429763353834,81.08108108108108,61.03763987792472,166,67.87052810902895,41.93986297581521,38.81664214376448,16.969696969696972,,,,,
sub_26,7,1000,74.04083652319693,7.835622045447636,72.23408992177139,97.5609756097561,62.5,242,73.70558375634518,83.27443568709516,31.755904962699457,9.95850622406639,,,,,
sub_26,8,1000,67.74053287845416,4.532615310488906,67.36565468756719,87.84773060029282,60.301507537688444,162,67.61739130434782,58.99760825239533,40.25807372440962,23.60248447204969,,,,,
sub_26,10,1000,71.83458288591422,3.4577911801700147,71.74610930226494,80.86253369272237,64.30868167202571,122,72.11751608358537,41.79999934095193,32.02329880987695,9.917355371900827,,,,,
sub_26,11,1000,67.58551744125948,5.526601455665661,66.28760319856764,96.15384615384616,58.36575875486381,1081,67.5625,70.1627429815464,42.310505425053094,19.814814814814817,,,,,
sub_26,12,1000,72.28823692897521,7.1531120947216875,70.22237731590054,96.46302250803859,61.664953751284685,144,72.0,79.0641845417883,37.104914066567034,20.27972027972028,,,,,
sub_27,1,1000,76.61859647942688,2.0670227981584035,76.34249945088953,82.41758241758242,71.94244604316548,236,76.30009214206042,21.570237387073778,15.315067157909626,0.0,,,,,
sub_27,2,1000,83.198520595102,4.619922237264536,83.75345546554556,94.04388714733543,70.33997655334115,240,83.1970788581201,41.51008380402416,18.995576663347425,0.41841004184100417,,,,,
sub_27,3,1000,77.70825600211565,2.5402938167902365,77.91119183332457,85.83690987124464,71.8562874251497,153,77.35933326029982,25.872700097152283,17.04920809564895,0.0,,,,,
sub_27,4,1000,77.05824972959074,2.8989334597279095,76.51268337960317,90.9090909090909,72.37635705669481,206,77.18969555035129,29.746937598832716,16.34388414727686,0.4878048780487805,,,,,
sub_27,5,1000,78.63277789800334,1.7467186893515083,78.6217355353342,85.1063829787234,74.25742574257426,190,78.55297157622739,17.370901731066084,12.044244674832626,0.0,,,,,
sub_27,6,1000,75.56091094738203,1.9493375418352468,75.21351549976248,83.68200836820084,72.11538461538461,185,75.63884156729132,20.6431744406228,13.010294368800482,0.0,,,,,
sub_27,7,1000,81.02317172969393,5.508044337116381,79.96136494868534,141.50943396226415,73.71007371007371,266,81.01522842639594,47.63860581361576,32.356033112665074,2.2641509433962264,,,,,
sub_27,8,1000,85.39127316196951,7.167167972351252,84.4394035124514,102.56410256410257,73.34963325183375,204,85.14782608695651,58.51736167432956,16.366925112059455,0.0,,,,,
sub_27,10,1000,80.85231983741478,3.607147368557424,80.30796930676397,90.63444108761328,73.80073800738008,137,80.9844237987803,33.377969297467125,16.45059944871986,0.7352941176470588,,,,,
sub_27,11,1000,77.95770244640607,4.052868328391402,77.24956535061938,101.18043844856662,61.09979633401222,1247,77.9375,39.92234332171125,21.441823785044864,1.5248796147672552,,,,,
sub_27,12,1000,74.79609689377834,3.4153688385253194,73.77864563419965,86.83068017366136,70.2576112412178,149,74.5,36.01294939825251,13.796381266637342,0.0,,,,,
sub_28,1,1000,79.08016751885808,3.8148542927950615,79.26552109612992,91.46341463414633,69.12442396313364,245,79.20984141866442,37.5150483647332,24.632609120813115,2.8688524590163933,,,,,
sub_28,2,1000,81.78329811106072,5.357445728393617,80.96497792340654,96.15384615384616,72.72727272727273,235,81.46380638190927,48.056786935367796,24.545132293660686,3.418803418803419,,,,,
sub_28,3,1000,78.94752286433365,4.098778602409859,78.74683850424177,97.0873786407767,70.33997655334115,156,78.8761829320704,39.811624931439425,24.499271126184258,3.225806451612903,,,,,
sub_28,4,1000,81.93213654477775,3.452278490666366,82.06116284046027,92.16589861751152,73.89162561576354,218,81.68618266978922,31.58644202310742,20.20176009933568,1.8433179723502304,,,,,
sub_28,5,1000,83.94437731102275,3.06272584390434,83.41406028255496,93.89671361502347,77.31958762886597,203,83.92764857881137,26.572930019517536,19.04276412897145,0.9900990099009901,,,,,
sub_28,6,1000,80.43575642872788,5.124537283371439,80.78426974097573,94.48818897637796,63.29113924050633,197,80.54514480408858,50.06019897799427,25.432565435193215,4.081632653061225,,,,,
sub_28,7,1000,75.8287555798961,4.257147135842478,74.92644721367205,89.68609865470852,67.0391061452514,249,75.83756345177665,44.61470429682656,28.330538879420924,4.838709677419355,,,,,
sub_28,8,1000,81.54168131211121,3.616003452375766,81.25916879566877,94.6372239747634,71.94244604316548,195,81.39130434782608,33.17679372864615,21.96228514776905,1.5463917525773196,,,,,
sub_28,10,1000,80.53252666516174,4.464912814079353,79.4690555375545,94.04388714733543,72.72727272727273,136,80.3932966177673,40.889147558486734,23.156830654693426,5.185185185185185,,,,,
sub_28,11,1000,82.43587632293749,7.299919352680484,81.5909830430069,115.16314779270633,65.14657980456026,1318,82.375,64.02508354946127,29.408879931833255,7.289293849658314,,,,,
sub_28,12,1000,81.12341768772275,8.804719987425738,78.58254730044504,108.1081081081081,68.18181818181819,162,81.0,76.15988769548456,28.24026380896609,5.590062111801243,,,,,
sub_29,1,1000,76.04428659313741,9.827417580655002,72.68720188119069,104.52961672473869,61.34969325153374,235,75.9767866668822,96.65303577579071,26.035548494466664,5.982905982905983,,,,,
sub_29,2,1000,66.77386519920204,4.122578114272864,66.01414741213793,86.45533141210375,58.881256133464184,193,66.90431758173824,53.730243893517674,24.339333215214758,2.604166666666667,,,,,
sub_29,3,1000,70.54499563756134,1.5721718308688102,70.60471844591198,73.98273736128236,66.3716814159292,139,70.28070145870376,19.821424551676444,15.900236421140887,0.0,,,,,
sub_29,4,1000,68.62110263004224,2.0069029100958873,68.4926299913953,77.31958762886597,63.29113924050633,183,68.57142857142857,26.20131300815562,19.999861877976098,0.5494505494505495,,,,,
sub_29,5,1000,70.11468238738118,2.503112885409938,70.23930571977408,76.72634271099744,64.30868167202571,169,69.87080103359173,31.35292573877201,18.462942331084665,1.1904761904761905,,,,,
sub_29,6,1000,68.79550248699597,2.8701232366591225,68.37749157531928,78.43137254901961,62.89308176100629,168,68.68824531516184,36.75702357638124,23.556264354974576,2.3952095808383236,,,,,
sub_29,7,1000,73.89867925917386,6.3961101657954655,73.79359038272791,92.3076923076923,61.162079510703364,242,73.70558375634518,70.82863111884022,26.845002638604203,4.979253112033195,,,,,
sub_29,8,1000,73.7882007849159,5.076932889728998,73.43868947757251,91.88361408882082,62.63048016701462,177,73.87826086956522,56.070845434969215,26.66136852130009,3.977272727272727,,,,,
sub_29,10,1000,70.30449901463027,1.990624992179675,70.23191459986221,75.47169811320754,66.2251655629139,119,70.34413454054639,25.011341770324176,18.45785219607925,0.0,,,,,
sub_29,11,1000,68.34628663999504,4.535146684272567,67.85125594942647,101.52284263959392,54.54545454545454,1093,68.3125,56.91088067813963,34.94746613920487,5.4945054945054945,,,,,
sub_29,12,1000,63.94194188735015,5.392033720430377,62.26224140508153,87.08272859216257,57.69230769230769,128,64.0,75.06512857718262,32.750015146004,11.811023622047244,,,,,
sub_3,1,1000,65.4877575336289,4.755693727346197,64.67052623959397,77.92207792207792,56.980056980056986,202,65.30770598600087,67.18847330661437,51.896820711870205,32.33830845771145,,,,,
sub_3,2,1000,69.26623691436751,7.0019549144821855,68.54919405117785,90.36144578313252,54.29864253393665,199,68.98424455319125,87.30527148554515,49.50967705234413,34.34343434343434,,,,,
sub_3,3,1000,68.24310893125758,8.519799701103311,67.4372265497752,90.7715582450832,55.452865064695004,135,68.25823522967632,110.2295021712294,53.41059566531072,35.82089552238806,,,,,
sub_3,4,1000,62.61060412041144,4.888287801433571,61.63580976104404,81.19079837618403,53.19148936170213,167,62.57611241217799,73.48152663908569,54.35467140026056,34.33734939759036,,,,,
sub_3,5,1000,65.16295654672045,5.891584145538132,65.09608785138525,81.85538881309687,55.09641873278237,158,65.32299741602067,84.65215498028277,59.63005609374848,40.12738853503185,,,,,
sub_3,6,1000,61.1604309104431,4.879656386261344,60.466326968241546,77.02182284980745,49.18032786885246,149,60.91993185689948,80.12272485876835,60.86273169061291,33.78378378378378,,,,,
sub_3,7,1000,73.68065298737942,7.583525814660212,72.95994088160501,95.23809523809524,59.582919563058596,242,73.70558375634518,84.45419199977415,49.54324710122797,27.385892116182575,,,,,
sub_3,8,1000,83.36684020445932,10.341481957139704,85.41654451156299,102.21465076660989,56.657223796033996,199,83.0608695652174,95.09732329197205,33.77335627249133,9.595959595959595,,,,,
sub_3,10,1000,65.50454058045008,7.210121263979922,65.21472847494115,83.91608391608392,51.02040816326531,111,65.61511709244243,101.36538298348943,54.24409662210833,30.0,,,,,
sub_3,11,1000,60.33516973537619,6.162622698381346,59.17306241649632,97.0873786407767,47.61904761904762,964,60.25,99.59991758447981,66.07296886123109,36.44859813084112,,,,,
sub_3,12,1000,64.23052441703605,7.42594352064166,63.83817441170492,85.59201141226819,51.90311418685121,128,64.0,108.35112887787031,53.02657315268883,29.92125984251969,,,,,
sub_30,1,1000,88.37207933071927,13.371968789943878,86.96346022593997,123.4567901234568,62.695924764890286,273,88.26239472365465,103.78111717281058,44.10052254294597,19.485294117647058,,,,,
sub_30,2,1000,89.10142542731695,10.679104331752795,86.95293386360851,120.48192771084338,62.04756980351603,257,89.09020527723693,80.63036642347183,38.944958645780694,18.75,,,,,
sub_30,3,1000,83.73402346098219,4.528341173856239,83.7530253966013,94.04388714733543,72.72727272727273,165,83.42673194738218,40.71097346866227,35.50537849172278,16.463414634146343,,,,,
sub_30,4,1000,84.45334496897723,5.089218256519655,84.14553775399943,99.33774834437087,72.63922518159806,224,83.93442622950819,43.6995139271895,32.44732390858804,11.210762331838566,,,,,
sub_30,5,1000,88.25661850406226,4.4213311132226005,88.73105072890293,100.0,75.94936708860759,213,88.06201550387597,35.28368318648365,25.873370086265396,4.245283018867925,,,,,
sub_30,6,1000,83.42809790183469,3.9112957950897123,83.4515577780981,95.69377990430623,74.81296758104737,203,82.99829642248721,35.26597797456268,33.08672457774541,10.891089108910892,,,,,
sub_30,7,1000,85.22399862648602,7.160167288438796,85.13295836723469,107.91366906474819,64.23982869379014,279,84.9746192893401,60.648782211872,35.355083785199604,12.23021582733813,,,,,
sub_30,8,1000,84.36017968682928,4.406589829257156,84.34805111240112,94.6372239747634,74.71980074719801,202,84.31304347826087,38.633857885595354,34.24105722666869,13.432835820895523,,,,,
sub_30,10,1000,83.61056581413688,4.95883023845802,83.17167679722941,101.86757215619694,71.25890736342043,141,83.34893252283229,43.62593199515677,35.7196316656672,17.857142857142858,,,,,
sub_30,11,1000,85.61774567866196,7.364479347699301,85.1066956819453,116.27906976744185,66.07929515418502,1369,85.5625,60.35602519848922,36.188272621769,14.546783625730994,,,,,
sub_30,12,1000,87.57541915540129,6.1268635140223475,87.33753109230221,102.04081632653062,73.43941248470013,174,87.0,49.13188368963465,30.893007412305202,12.138728323699421,,,,,
sub_4,1,1000,55.82693857954845,5.846995370825282,53.97332664767904,85.1063829787234,48.82017900732302,172,55.60854173065421,108.1171252036323,96.4189388279392,56.72514619883041,,,,,
sub_4,2,1000,55.41968982639007,4.455256698977389,54.1573954406296,79.7872340425532,48.939641109298535,159,55.11806474350456,85.31910426468163,85.6903773146741,60.75949367088608,,,,,
sub_4,3,1000,54.8434947413235,2.2411068362274484,54.620574908358876,60.91370558375635,50.93378607809847,108,54.60658818374105,50.667501741007655,71.1402415111458,66.35514018691589,,,,,
sub_4,4,1000,56.3003243525497,5.798643526668108,54.52014252876222,77.82101167315174,48.97959183673469,150,56.206088992974244,108.16889392815519,92.99611296730109,57.04697986577181,,,,,
sub_4,5,1000,53.72682018979943,2.2841979117455904,53.3799485370096,64.86486486486486,48.38709677419355,129,53.33333333333333,49.669892078943136,54.914536319745054,33.59375,,,,,
sub_4,6,1000,55.298890008498624,4.630449001276847,54.21832576346236,77.02182284980745,49.01960784313726,135,55.19591141396934,89.9428655041657,90.00659959094561,59.70149253731343,,,,,
sub_4,7,1000,56.31515293782563,4.7047403838498605,55.326638305169276,82.87292817679558,49.504950495049506,184,56.04060913705584,86.7909040282337,78.74681225015041,50.81967213114754,,,,,
sub_4,8,1000,55.450100231737274,4.774113662936051,54.200542005420054,79.47019867549669,49.01960784313726,132,55.09565217391304,90.74288430001727,78.89233169326408,58.778625954198475,,,,,
sub_4,10,1000,52.16751571755029,3.083050285589664,51.470349496066014,69.04487917146145,47.92332268370607,88,52.01919192914355,68.12741808475066,75.88907143186493,49.42528735632184,,,,,
sub_4,11,1000,60.280899412264,9.513184328090496,57.176644100919034,124.74012474012474,45.97701149425288,963,60.1875,144.72653354145575,94.99588687081419,50.62370062370062,,,,,
sub_4,12,1000,63.140396719515245,12.210548979483079,60.267766457518604,138.56812933025404,49.18032786885246,125,62.50000000000001,160.52972972431186,153.93494560909423,64.51612903225806,,,,,
sub_5,1,1000,60.75231664609869,1.846014401503569,60.60467228807685,66.51884700665188,55.4016620498615,187,60.458123858327546,32.11517208152889,35.990238916924355,15.053763440860216,,,,,
sub_5,2,1000,61.85849952886602,4.302382446276427,60.95837248004988,78.53403141361257,53.09734513274337,178,61.70450015310573,66.00818856690375,37.72244629587872,16.38418079096045,,,,,
sub_5,3,1000,59.8361166596638,2.1965155553692712,59.65847182554224,68.72852233676976,55.60704355885079,118,59.66275375630967,38.01616956304763,32.81583932104781,11.11111111111111,,,,,
sub_5,4,1000,63.63551543498978,2.5638499664314742,63.36866580835082,76.82458386683739,58.99705014749263,169,63.325526932084315,38.463996233792024,30.579923749527985,9.523809523809524,,,,,
sub_5,5,1000,62.530732020610934,3.0842032796163394,62.09078372876681,75.0,57.08848715509039,151,62.428940568475454,46.99891188230643,32.86018786173817,10.0,,,,,
sub_5,6,1000,61.85142975958749,2.73469013618072,61.55990779178994,73.98273736128236,55.55555555555555,151,61.737649063032364,43.654208137855115,34.18848269510198,15.333333333333332,,,,,
sub_5,7,1000,68.81839731925217,7.68272655630457,66.45906659542507,96.15384615384616,56.550424128180964,226,68.83248730964468,94.77401211838546,39.94935409812207,15.11111111111111,,,,,
sub_5,8,1000,73.654147993545,6.628791288661377,74.78184819238484,88.88888888888889,58.53658536585366,176,73.4608695652174,76.81271874021077,39.93435705709081,13.714285714285715,,,,,
sub_5,10,1000,60.023483443429775,1.4764487090325873,60.008401176164675,64.72491909385113,56.92599620493358,101,59.703845282312486,27.408256516103403,35.915445033010386,15.0,,,,,
sub_5,11,1000,66.55910105665014,6.458369227679161,65.19485176622146,95.08716323296355,52.264808362369344,1065,66.5625,84.18535361587674,40.74798069089683,17.481203007518797,,,,,
sub_5,12,1000,67.78422138723057,5.567165518086837,66.44330447241603,86.70520231213874,57.7478344562079,136,68.0,71.98682162425418,39.54725116397935,17.037037037037038,,,,,
sub_6,1,1000,58.933000123933354,6.664660713681195,58.057152578067594,95.08716323296355,46.72897196261682,182,58.84159648243643,110.42273172126181,79.90682073515377,48.61878453038674,,,,,
sub_6,2,1000,64.97405966400252,8.198467224432298,63.19822037361999,92.5925925925926,52.264808362369344,187,64.82439061028523,112.29239399661682,66.18303857178661,38.17204301075269,,,,,
sub_6,3,1000,65.92612194884495,7.126910530940135,65.531331872423,86.95652173913044,52.083333333333336,130,65.73015244339202,100.13516724888035,59.249736286332954,35.65891472868217,,,,,
sub_6,4,1000,68.2192605034266,9.484864261030516,66.9050153524528,93.75,49.95836802664446,182,68.1967213114754,121.74541587289876,68.38412746309548,34.25414364640884,,,,,
sub_6,5,1000,61.874663177182505,4.394689320392403,61.491144218790595,81.85538881309687,52.67778753292362,150,62.01550387596899,69.76387580614347,55.91179104963798,38.92617449664429,,,,,
sub_6,6,1000,63.267346881827095,9.042504385533553,60.45723717365922,88.36524300441826,49.87531172069825,155,63.373083475298124,133.67987131922905,79.07669810384432,46.75324675324675,,,,,
sub_6,7,1000,60.67767875804889,5.003955377849348,60.48207337029569,74.9063670411985,48.07692307692308,199,60.609137055837564,83.89799342977966,67.83908999964324,47.97979797979798,,,,,
sub_6,8,1000,63.97160048097499,7.062198740348847,62.022814187715625,91.32420091324201,50.0417014178482,153,63.86086956521739,100.71299928938006,63.75309367899243,35.526315789473685,,,,,
sub_6,10,1000,65.7752209482423,5.5284210542916865,64.51945689964629,87.46355685131195,57.41626794258374,111,65.61511709244243,75.02569423646175,48.149232848023765,32.72727272727273,,,,,
sub_6,11,1000,66.89767306899272,9.009689125833788,65.58883630113874,97.40259740259741,48.27031375703942,1069,66.8125,120.1705345415173,66.3004083128866,34.08239700374532,,,,,
sub_6,12,1000,62.3139314113418,6.471029552430884,61.233846007838224,79.15567282321899,47.77070063694268,125,62.50000000000001,103.21161795191358,72.04368593379178,44.354838709677416,,,,,
sub_7,1,1000,66.90971732147923,6.277309586327357,65.39544744402339,86.58008658008659,54.44646098003629,206,66.60092788671376,85.34103470597688,78.31134443148494,47.3170731707317,,,,,
sub_7,2,1000,68.47767845673701,6.255927223520903,66.9217713711842,86.83068017366136,58.083252662149086,197,68.2909355627069,80.57391648537218,66.31455732205798,27.040816326530614,,,,,
sub_7,3,1000,69.76687681760923,5.830734623442107,68.221660830308,88.10572687224669,58.19592628516004,137,69.26946834419005,74.80303111540526,81.93298978320524,37.5,,,,,
sub_7,4,1000,67.02367177210735,4.168168738371652,66.55400364970625,84.38818565400844,57.14285714285714,179,67.07259953161592,57.52036283942807,53.34357246345469,26.40449438202247,,,,,
sub_7,5,1000,67.58585683929365,4.325248991908056,66.9973243230641,84.86562942008487,58.252427184466015,163,67.39018087855297,58.64718585369315,60.75600320516351,30.864197530864196,,,,,
sub_7,6,1000,65.5363595593538,3.869234180326057,64.98553157705933,82.75862068965517,57.58157389635316,160,65.41737649063032,54.803647450724945,49.6090411318876,27.67295597484277,,,,,
sub_7,7,1000,64.59270440950415,5.81619593735271,63.38233001861998,100.50251256281408,53.0035335689046,212,64.56852791878173,80.76936245869315,70.5776843188378,36.96682464454976,,,,,
sub_7,8,1000,64.84613573013758,5.067153619496588,63.351081305661765,90.9090909090909,53.81165919282511,155,64.69565217391305,72.30069209380376,60.2171994625382,25.97402597402597,,,,,
sub_7,10,1000,66.66296358542037,5.474180631496036,65.1057156034012,89.95502248875562,60.72874493927126,112,66.20624427345544,71.44809287468753,56.284343051396384,29.72972972972973,,,,,
sub_7,11,1000,72.22068874555941,10.880808633182557,68.23419398931135,107.91366906474819,53.57142857142857,1155,72.1875,121.48346489014216,68.86280464057629,32.842287694974004,,,,,
sub_7,12,1000,71.397421028096,12.853545910711077,65.67559501379567,100.50251256281408,56.92599620493358,143,71.5,146.46371587504285,59.644217021547654,31.690140845070424,,,,,
sub_8,1,1000,73.10059734503328,2.6281809705076165,73.31265395712462,79.15567282321899,65.50218340611353,226,73.0670373902782,30.286117753377184,17.66617530763238,1.3333333333333335,,,,,
sub_8,2,1000,74.03135913804793,2.7589969645356893,73.7508868498197,82.19178082191782,66.006600660066,213,73.83740748658158,30.67895847724758,16.86804095581949,0.0,,,,,
