subject,video,sampling_rate_hz,EDA_SCR_Peaks_N,EDA_SCR_Peaks_Amplitude_Mean,EDA_EDA_Tonic_SD,EDA_EDA_Sympathetic,EDA_EDA_SympatheticN,EDA_EDA_Autocorrelation
sub_28,8,1000,15.0,0.22694443166787454,0.5844252401843664,0.03186663513594802,0.00023866888442115658,0.7716173229441767
sub_28,10,1000,6.0,0.21667678693624703,0.4345972269247556,0.00295546888893951,2.0274152250748622e-05,0.8400710952309398
sub_28,11,1000,8.0,1.9601393306484287,2.503776257694879,0.07043161044727922,0.002991979006975408,0.9670445411063864
sub_28,12,1000,6.0,0.024221180988574693,0.6869400009099492,0.0012024954514886603,1.1931014326147383e-05,0.9418284403038822
sub_29,1,1000,25.0,1.4481499259881694,3.415718477364418,0.5811183649950055,0.00048529400288464136,0.7753228407050751
sub_29,2,1000,7.0,1.2336164958721234,5.146205681423753,0.21798287376324232,0.0008535063793648482,0.938848800453688
sub_29,3,1000,17.0,0.4692427238658433,0.5157346281090838,0.04112998552036939,4.8131142832788806e-05,0.4956158452669349
sub_29,4,1000,7.0,0.08427522225391455,1.8814666907184228,0.005290709301514239,1.4326879481794638e-05,0.9318939255556257
sub_29,5,1000,11.0,0.39682774319098096,1.5858214841123928,0.05577484267028943,7.276040766447294e-05,0.8762048739457328
sub_29,6,1000,6.0,0.226136817896788,2.0615981739972655,0.01414830107449495,3.720250674652922e-05,0.8963909552162915
sub_29,7,1000,24.0,1.2446631268086383,9.176591678057553,0.8129000904901249,0.001094552744105568,0.940066644875616
sub_29,8,1000,18.0,1.6198223963972238,6.666833272056642,0.7614737353953213,0.0021706671304783055,0.8995459879806725
sub_29,10,1000,16.0,0.5777452489064067,1.0410176711021726,0.09600573017044053,0.0001224013118121665,0.7281602873983659
sub_29,11,1000,10.0,6.228712065824171,7.107746123806242,0.9290698448218799,0.005391461263385597,0.9510485477471764
sub_29,12,1000,10.0,0.4959510753232407,2.978096783502836,0.06524749413830416,5.820368276543074e-05,0.8546646864437086
sub_3,1,1000,13.0,0.33288750152993324,1.0375263258263556,0.03165022156032512,9.847822536480687e-05,0.8772325139586992
sub_3,2,1000,11.0,0.2255095787792976,0.9470734620738093,0.030190458250755434,0.00011158489392053485,0.8344441155735888
sub_3,3,1000,9.0,0.08588666806661233,1.0413404847237377,0.013657727433830718,3.392463500584369e-05,0.8700667077190665
sub_3,4,1000,1.0,0.00582801522167542,2.5489330137041093,0.0016107316591902282,7.073326846613088e-06,0.9331449859534305
sub_3,5,1000,9.0,0.08014425917141595,1.283435257251757,0.0023102277653986075,1.4378254263542016e-05,0.9271624554916802
sub_3,6,1000,7.0,0.5370213614130457,1.4708950441214783,0.020031796190949743,5.6832857230878716e-05,0.8342855298528828
sub_3,7,1000,15.0,0.35981921928783767,6.080251988522896,0.12754746828941732,0.0013437973003632346,0.9507710106515848
sub_3,8,1000,13.0,0.3115719865335937,4.247513188268443,0.08611134659035365,0.000453353498804875,0.9015439954651975
sub_3,10,1000,4.0,0.2505351065008907,1.2528585964859555,0.006853411327546053,3.1721504643945985e-05,0.8933624140467331
sub_3,11,1000,7.0,5.365247800200626,6.037315452440915,0.299876335258332,0.0034799531759447627,0.9628641442108519
sub_3,12,1000,14.0,0.23365353113506754,0.9318836082493073,0.06251878422844005,0.00013208633192584692,0.8015226642315683
sub_30,1,1000,13.0,0.006443913028022398,0.2129667111230229,3.539284411311861e-05,9.839734909068417e-06,0.7480204926888302
sub_30,2,1000,80.0,0.006485801388187694,0.43971452966067903,8.364698225675849e-05,7.050213233640152e-06,0.946487669542041
sub_30,3,1000,26.0,0.019167044590379042,0.14806773222588696,9.523801759007843e-05,1.1160862994638999e-05,0.8909830167678484
sub_30,4,1000,14.0,0.005792870672677871,1.152242044569633,0.00022647998269615906,8.796521678621407e-06,0.9424960949105272
sub_30,5,1000,24.0,0.0049035092983665,0.32747803232959427,0.0008713101285120258,6.590676225173636e-05,0.901467724733431
sub_30,6,1000,146.0,0.005379237457000096,0.3408175865790499,8.420438815159047e-05,6.440722039608644e-06,0.921082572148103
sub_30,7,1000,8.0,0.5860411719505224,1.5172446152950223,0.21105497813037,0.004057935432479316,0.819546280009343
sub_30,8,1000,62.0,0.004898931201337526,0.12205314324485968,6.585807242397794e-05,8.774944135461827e-06,0.8942475390506345
sub_30,10,1000,111.0,0.010082185723910128,0.859969780597579,0.00044843050486861527,1.138580754500233e-05,0.8778520579112681
sub_30,11,1000,13.0,0.25027307269961097,1.5927768778714069,0.029203924057253194,0.006073396687792488,0.9696651359671855
sub_30,12,1000,8.0,0.028275291885582293,1.5137860281174267,0.001607938407993992,1.4032835561210463e-05,0.8883475692647681
sub_4,1,1000,1.0,,4.429679904440262,0.0021702484364430155,5.4307244569400365e-06,0.9007506020495499
sub_4,2,1000,3.0,0.584345473389412,3.203749565496865,0.0014546796007667197,1.0944756156722744e-05,0.9564255317473842
sub_4,3,1000,5.0,0.04146918620482156,0.8095952735036167,0.007240466807290277,0.00019640870484863567,0.9005237962765071
sub_4,4,1000,3.0,0.025284104696296984,3.423757034923795,0.001086742698600165,7.3391725238119755e-06,0.9476144769153183
sub_4,5,1000,4.0,0.5852973777229608,1.9788838303695333,0.013591554459491272,0.00015228389118880205,0.7738901955278786
sub_4,6,1000,13.0,0.005614988971261465,3.788539478883704,0.001570198968060767,6.5075640010310865e-06,0.9362807719797653
sub_4,7,1000,5.0,2.120895209848455,7.589026844225882,1.1449619765479435,0.005214046198855771,0.9399894523040023
sub_4,8,1000,3.0,0.8252815113760897,3.1991192363321086,0.0191512261945686,0.0001469109813592739,0.8248684893842488
sub_4,10,1000,9.0,0.054169061067143115,1.7647120123599445,0.00348353574386671,9.927328687488107e-06,0.8456990327479534
sub_4,11,1000,11.0,5.353345156166504,8.070804548649708,0.5944154957014152,0.004349761117910264,0.9653224782745587
sub_4,12,1000,13.0,0.3042572357141604,3.5117697280172764,0.13773568999345578,0.0006369552042045919,0.9018241416312549
sub_5,1,1000,13.0,0.2033822878501813,2.0999718474109246,0.008879761945564425,7.987317240098974e-05,0.9700492377889842
sub_5,2,1000,13.0,0.7664094694869319,1.736078332393183,0.1678076315128116,0.0003929183145471444,0.7355391549058309
sub_5,3,1000,9.0,0.3034891271054041,4.501322600222209,0.014403877079721822,2.8678192852110738e-05,0.908327630026499
sub_5,4,1000,16.0,0.12732063889556838,4.413199258960992,0.008582766634995086,2.6645267945842085e-05,0.9161941035535994
sub_5,5,1000,11.0,0.09653026749431684,4.329309506473567,0.003935087304240279,1.351079506159921e-05,0.9149510553728233
sub_5,6,1000,5.0,0.11210685911268288,6.057314492915125,0.0033807197976272033,7.020283677002601e-06,0.9184362424601921
sub_5,7,1000,25.0,1.9246997545966003,6.012834792689406,2.0958200622324306,0.004289100204213389,0.9113563523978139
sub_5,8,1000,29.0,1.7294504368599666,2.2566925026988405,0.6708330278831675,0.0012675685170088127,0.7935275151379676
sub_5,10,1000,5.0,0.49176972224490684,4.244295893968201,0.0056797547382636815,1.590469874135517e-05,0.9010581736931996
sub_5,11,1000,34.0,2.5580316198292183,7.043810415677782,1.2033331921745842,0.011027343224387311,0.9350966339080913
sub_5,12,1000,8.0,1.7491754228165024,10.32919081451957,1.1463562775775034,0.0018024343902658295,0.9169308108377993
sub_6,1,1000,36.0,0.0171380673364017,0.2638314183860054,0.00045099600449026087,1.9438411003537996e-05,0.9193746955218242
sub_6,2,1000,21.0,0.048226005010109624,0.6058891642663079,0.001635792191220185,6.078891796598298e-05,0.949714337707059
sub_6,3,1000,6.0,0.10636868757043316,0.7295274326693841,0.00093761106851742,1.1910700578266174e-05,0.910011929482822
sub_6,4,1000,40.0,0.027435278410392124,0.6833747503875903,0.0009522235985129092,2.5035621149030753e-05,0.9118894577544595
sub_6,5,1000,36.0,0.017671093472132044,0.5488169601600424,0.0002605377464375664,7.66117035496487e-06,0.9239641603096215
sub_6,6,1000,7.0,0.06430085356105832,0.9049201433471904,0.0008385606459661549,1.5320217857181635e-05,0.9203645892360551
sub_6,7,1000,12.0,0.2720322741619075,0.37342753802439105,0.038988930822020415,0.0008485571522940912,0.7293981783186952
sub_6,8,1000,11.0,0.10926096971661728,0.22678637268591356,0.002805428311380094,7.48003531266034e-05,0.7480860285031399
sub_6,10,1000,8.0,0.07722218781434842,1.177378554287263,0.0020470573130827014,1.8173346531685054e-05,0.8785408878735927
sub_6,11,1000,16.0,0.3423641139378753,1.837850797090089,0.02237244127964375,0.0020863893216819837,0.9733569448245046
sub_6,12,1000,10.0,0.019592468603167656,0.14256576925653894,0.001966831781603769,6.471617715616053e-05,0.7309946504751785
sub_7,1,1000,9.0,0.6587650247360011,1.7165134185116728,0.008976811519853172,3.9076804598564414e-05,0.9385362597348111
sub_7,2,1000,10.0,0.1512749706331924,1.2875100218928177,0.005962655063180195,4.291684366713881e-05,0.9195117029550478
sub_7,3,1000,7.0,0.287441197476277,0.17620162124246125,0.009403100786672926,9.959092985199686e-05,0.29027877435571603
sub_7,4,1000,8.0,0.5314181061484933,1.675812571394445,0.016230363259114228,8.113868634242062e-05,0.9156055257357928
sub_7,5,1000,15.0,0.006432645707906567,1.9017066036889665,0.001069246225464799,6.691101129712216e-06,0.9138162854741066
sub_7,6,1000,1.0,,2.531906232028636,0.0019425589583923625,6.989441442563929e-06,0.9134944563104387
sub_7,7,1000,13.0,0.927685279316505,4.520201720213161,0.3578683704320087,0.005246824109596095,0.9409330539962268
sub_7,8,1000,5.0,1.868592241017958,2.3419247883334537,0.05838267182079176,0.00040202707472348327,0.8428476863614065
sub_7,10,1000,3.0,0.5110521730260973,2.0584069032341,0.009429190107270363,2.008796324766598e-05,0.876316985385052
sub_7,11,1000,20.0,2.2298130974111103,5.259991729055591,0.275443177507192,0.003828470824581884,0.9669889509079248
sub_7,12,1000,10.0,0.06289592847522185,1.2954407845964875,0.004217553683660724,1.983564333499676e-05,0.8868296876046424
sub_8,1,1000,31.0,0.015518949558233018,0.2878270996521019,0.0008123225158338045,1.309191674329752e-05,0.9088940726988106
sub_8,2,1000,16.0,0.035321330800527004,0.6606634789132558,0.0012838214688464889,1.1337540975431128e-05,0.9366742706840745
sub_8,3,1000,99.0,0.016565479949178796,0.9395992498908977,0.0017907297708404388,9.552905795875984e-06,0.9051798923314028
sub_8,4,1000,10.0,0.048974441866742026,3.6340375565145515,0.0020966693597691275,6.893458089889777e-06,0.9246016079259582
sub_8,5,1000,149.0,0.010937310543300724,0.5451865537483009,0.0006727004937127989,7.51165819862731e-06,0.9210984012407094
sub_8,6,1000,5.0,0.006793749845532849,1.3588344530828658,0.001971633713427617,1.2553873786858439e-05,0.9178371798802374
sub_8,7,1000,19.0,0.4260382481578811,11.05771774492885,0.2502800017944901,0.0017839870724319783,0.966064795189145
sub_8,8,1000,11.0,0.6844339122291382,4.692885121649272,0.09484716625080375,0.0009688019288729488,0.8972037902853265
sub_8,10,1000,15.0,0.00600007059620975,1.0369943140082738,0.00350704952808404,1.3369893350645013e-05,0.8880950087779225
sub_8,11,1000,4.0,7.695861943890412,6.688698276492633,1.1855331552113926,0.01168024257422899,0.960293045816991
sub_8,12,1000,12.0,0.5434239485843421,0.8056138038555462,0.05339220500802695,0.00011139744349584224,0.5942824621979139
sub_9,1,1000,5.0,0.08109438005804669,2.199536333527662,0.0015138148628421949,1.0809899915106736e-05,0.9685297984119887
sub_9,2,1000,5.0,0.04463375904860786,2.01672809600326,0.05206174124272331,0.0003117876231045868,0.9280892663798143
sub_9,3,1000,4.0,0.3908656164704451,1.221463407251869,0.0037659194532919495,1.4271838160175543e-05,0.8865264971591815
sub_9,4,1000,2.0,0.004750828656130964,3.183176423071184,0.0016389974577441955,8.87812619171836e-06,0.9433543963759786
sub_9,5,1000,3.0,0.003365362027515313,0.8585166875750516,0.00473531510703307,4.219915638413956e-05,0.9030867271936569
sub_9,6,1000,4.0,0.005057198820028832,1.0521092176909246,0.0007838323027694712,9.172927086248736e-06,0.9265527396778099
sub_9,7,1000,5.0,1.5256886047213853,2.654026625895884,0.4969037131365059,0.002130050886002764,0.9007080521072455
sub_9,8,1000,6.0,0.04745197354665265,1.2899397175130034,0.0008842288518063372,1.4524827891147203e-05,0.84637302636851
sub_9,10,1000,2.0,0.8290380450256072,1.863162978260285,0.009379200673854378,2.385138081510656e-05,0.8899513971952054
sub_9,11,1000,14.0,1.1236321649636938,5.470172016350537,0.12259594568809218,0.0021122626458390165,0.9778238064152622
sub_9,12,1000,5.0,0.858152142105007,1.2931470411519352,0.024247242878382903,4.497601731618977e-05,0.7742677264661404
