subject,start_s,end_s,video
11,2190.0000099999997,2249.99901,6
11,2220.0000099999997,2279.99901,6
11,2250.0000099999997,2309.99901,6
11,2280.0000099999997,2339.99901,6
11,2310.0000099999997,2369.99901,12
11,2340.0000099999997,2399.99901,12
11,2370.0000099999997,2429.99901,12
12,0.002,60.001,10
12,30.002,90.001,10
12,60.002,120.001,10
12,90.002,150.001,11
12,120.002,180.001,11
12,150.002,210.001,11
12,180.002,240.001,11
12,210.002,270.001,4
12,240.002,300.001,4
12,270.002,330.001,4
12,300.002,360.001,4
12,330.002,390.001,4
12,360.002,420.001,11
12,390.002,450.001,11
12,420.002,480.001,11
12,450.002,510.001,11
12,480.002,540.001,2
12,510.002,570.001,2
12,540.002,600.001,2
12,570.002,630.001,2
12,600.002,660.001,2
12,630.002,690.001,2
12,660.002,720.001,11
12,690.002,750.001,11
12,720.002,780.001,11
12,750.002,810.001,11
12,780.002,840.001,6
12,810.002,870.001,6
12,840.002,900.001,6
12,870.002,930.001,6
12,900.002,960.001,6
12,930.002,990.001,11
12,960.002,1020.001,11
12,990.002,1050.001,11
12,1020.002,1080.001,11
12,1050.002,1110.001,8
12,1080.002,1140.001,8
12,1110.002,1170.001,8
12,1140.002,1200.001,8
12,1170.002,1230.001,8
12,1200.002,1260.001,11
12,1230.002,1290.001,11
12,1260.002,1320.001,11
12,1290.002,1350.001,11
12,1320.002,1380.001,5
12,1350.002,1410.001,5
12,1380.002,1440.001,5
12,1410.002,1470.001,5
12,1440.002,1500.001,5
12,1470.002,1530.001,11
12,1500.002,1560.001,11
12,1530.002,1590.001,11
12,1560.002,1620.001,11
12,1590.002,1650.001,3
12,1620.002,1680.001,3
12,1650.002,1710.001,3
12,1680.002,1740.001,11
12,1710.002,1770.001,11
12,1740.002,1800.001,11
12,1770.002,1830.001,11
12,1800.002,1860.001,7
12,1830.002,1890.001,7
12,1860.002,1920.001,7
12,1890.002,1950.001,7
12,1920.002,1980.001,7
12,1950.002,2010.001,7
12,1980.002,2040.001,7
12,2010.002,2070.001,11
12,2040.002,2100.001,11
12,2070.002,2130.001,11
12,2100.002,2160.001,11
12,2130.002,2190.001,1
12,2160.002,2220.001,1
12,2190.002,2250.001,1
12,2220.002,2280.001,1
12,2250.002,2310.001,1
12,2280.002,2340.001,1
12,2310.002,2370.001,12
12,2340.002,2400.001,12
12,2370.002,2430.001,12
13,0.00101,60.00001,10
13,30.00201,90.00101,10
13,60.00101,120.00101,10
13,90.00201,150.00001,11
13,120.00201,180.00001,11
13,150.00101,210.00001,11
13,180.00101,240.00001,11
13,210.00101,270.00001000000003,5
13,240.00101,300.00001000000003,5
13,270.00101,330.00001000000003,5
13,300.00101,360.00001000000003,5
13,330.00101,390.00001000000003,5
13,360.00101,420.00001000000003,11
13,390.00101,450.00001000000003,11
13,420.00101,480.00001000000003,11
13,450.00101,510.00001000000003,11
13,480.00101,540.00001,3
13,510.00101,570.00001,3
13,540.0010100000001,600.00001,3
13,570.0010100000001,630.00001,3
13,600.0010100000001,660.00001,11
13,630.0010100000001,690.00001,11
13,660.0010100000001,720.00001,11
13,690.0010100000001,750.00001,11
13,720.0010100000001,780.00001,7
13,750.0010100000001,810.00001,7
13,780.0010100000001,840.00001,7
13,810.0010100000001,870.00001,7
13,840.0010100000001,900.00001,7
13,870.0010100000001,930.00001,7
13,900.0010100000001,960.00001,11
13,930.0010100000001,990.00001,11
13,960.0010100000001,1020.00001,11
13,990.0010100000001,1050.00001,11
13,1020.0010100000001,1080.00001,1
13,1050.00101,1110.00001,1
13,1080.00101,1140.00001,1
13,1110.00101,1170.00001,1
13,1140.00101,1200.00001,1
13,1170.00101,1230.00001,1
13,1200.00101,1260.00001,11
13,1230.00101,1290.00001,11
13,1260.00101,1320.00001,11
13,1290.00101,1350.00001,11
13,1320.00101,1380.00001,6
13,1350.00101,1410.00001,6
13,1380.00101,1440.00001,6
13,1410.00101,1470.00001,6
13,1440.00101,1500.00001,6
13,1470.00101,1530.00001,11
13,1500.00101,1560.00001,11
13,1530.00101,1590.00001,11
13,1560.00101,1620.00001,11
13,1590.00101,1650.00001,2
13,1620.00101,1680.00001,2
13,1650.00101,1710.00001,2
13,1680.00101,1740.00001,2
13,1710.00101,1770.00001,2
13,1740.00101,1800.00001,2
13,1770.00101,1830.00001,11
13,1800.00101,1860.00001,11
13,1830.00101,1890.00001,11
13,1860.00101,1920.00001,11
13,1890.00101,1950.00001,4
13,1920.00101,1980.00001,4
13,1950.00101,2010.00001,4
13,1980.00101,2040.00001,4
13,2010.00101,2070.00001,4
13,2040.00101,2100.0000099999997,11
13,2070.00101,2130.0000099999997,11
13,2100.00101,2160.0000099999997,11
13,2130.00101,2190.0000099999997,11
13,2160.00101,2220.0000099999997,8
13,2190.00101,2250.0000099999997,8
13,2220.00101,2280.0000099999997,8
13,2250.00101,2310.0000099999997,8
13,2280.00101,2340.0000099999997,8
13,2310.00101,2370.0000099999997,12
13,2340.00101,2400.0000099999997,12
13,2370.00101,2430.0000099999997,12
14,0.0020099999999999996,60.00101,10
14,30.00201,90.00101,10
14,60.00201,120.00101,10
14,90.00201,150.00101,11
14,120.00201,180.00101,11
14,150.00201,210.00101,11
14,180.00201,240.00101,11
14,210.00201,270.00101,2
14,240.00201,300.00101,2
14,270.00201,330.00101,2
14,300.00201,360.00101,2
14,330.00201,390.00101,2
14,360.00201,420.00101,2
14,390.00201,450.00101,11
14,420.00201,480.00101,11
14,450.00201,510.00101,11
14,480.00201,540.0010100000001,11
14,510.00201,570.0010100000001,4
14,540.00201,600.0010100000001,4
14,570.00201,630.0010100000001,4
14,600.00201,660.0010100000001,4
14,630.00201,690.0010100000001,4
14,660.00201,720.0010100000001,11
14,690.00201,750.0010100000001,11
14,720.00201,780.0010100000001,11
14,750.00201,810.0010100000001,11
14,780.00201,840.0010100000001,8
14,810.00201,870.0010100000001,8
14,840.00201,900.0010100000001,8
14,870.00201,930.0010100000001,8
14,900.00201,960.0010100000001,8
14,930.00201,990.0010100000001,11
14,960.00201,1020.0010100000001,11
14,990.00201,1050.00101,11
14,1020.00201,1080.00101,11
14,1050.00201,1110.00101,6
14,1080.00201,1140.00101,6
14,1110.00201,1170.00101,6
14,1140.00201,1200.00101,6
14,1170.00201,1230.00101,6
14,1200.00201,1260.00101,11
14,1230.00201,1290.00101,11
14,1260.00201,1320.00101,11
14,1290.00201,1350.00101,11
14,1320.00201,1380.00101,7
14,1350.00201,1410.00101,7
14,1380.00201,1440.00101,7
14,1410.00201,1470.00101,7
14,1440.00201,1500.00101,7
14,1470.00201,1530.00101,7
14,1500.00201,1560.00101,11
14,1530.00201,1590.00101,11
14,1560.00201,1620.00101,11
14,1590.00201,1650.00101,11
14,1620.00201,1680.00101,1
14,1650.00201,1710.00101,1
14,1680.00201,1740.00101,1
14,1710.00201,1770.00101,1
14,1740.00201,1800.00101,1
14,1770.00201,1830.00101,1
14,1800.00201,1860.00101,11
14,1830.00201,1890.00101,11
14,1860.00201,1920.00101,11
14,1890.00201,1950.00101,11
14,1920.00201,1980.00101,3
14,1950.00201,2010.00101,3
14,1980.00201,2040.00101,3
14,2010.00201,2070.00101,3
14,2040.00201,2100.0020099999997,11
14,2070.00201,2130.0020099999997,11
14,2100.00301,2160.0020099999997,11
14,2130.00301,2190.0020099999997,11
14,2160.00301,2220.0020099999997,5
14,2190.00301,2250.0020099999997,5
14,2220.00301,2280.0020099999997,5
14,2250.00301,2310.0020099999997,5
14,2280.00301,2340.0020099999997,5
14,2310.00301,2370.0020099999997,12
14,2340.00301,2400.0020099999997,12
14,2370.00301,2430.0020099999997,12
15,0.001,60.0,10
15,30.001,90.0,10
15,60.002,120.0,10
15,90.001,150.0,11
15,120.001,180.0,11
15,150.001,210.0,11
15,180.001,240.0,11
15,210.001,270.0,3
15,240.001,300.0,3
15,270.001,330.0,3
15,300.001,360.0,3
15,330.001,390.0,11
15,360.001,420.0,11
15,390.001,450.0,11
15,420.001,480.0,11
15,450.001,510.0,5
15,480.001,540.0,5
15,510.001,570.0,5
15,540.001,600.0,5
15,570.001,630.0,5
15,600.001,660.0,11
15,630.001,690.0,11
15,660.001,720.0,11
15,690.001,750.0,11
15,720.001,780.0,1
15,750.001,810.0,1
15,780.001,840.0,1
15,810.001,870.0,1
15,840.001,900.0,1
15,870.001,930.0,1
15,900.001,960.0,11
15,930.001,990.0,11
15,960.001,1020.0,11
15,990.001,1050.0,11
15,1020.001,1080.0,7
15,1050.001,1110.0,7
15,1080.001,1140.0,7
15,1110.001,1170.0,7
15,1140.001,1200.0,7
15,1170.001,1230.0,7
15,1200.001,1260.0,11
15,1230.001,1290.0,11
15,1260.001,1320.0,11
15,1290.001,1350.0,11
15,1320.001,1380.0,2
15,1350.001,1410.0,2
15,1380.001,1440.0,2
15,1410.001,1470.0,2
15,1440.001,1500.0,2
15,1470.001,1530.0,2
15,1500.001,1560.0,11
15,1530.001,1590.0,11
15,1560.001,1620.0,11
15,1590.001,1650.0,11
15,1620.001,1680.0,4
15,1650.001,1710.0,4
15,1680.001,1740.0,4
15,1710.001,1770.0,4
15,1740.001,1800.0,4
15,1770.001,1830.0,4
15,1800.001,1860.0,11
15,1830.001,1890.0,11
15,1860.001,1920.0,11
15,1890.001,1950.0,11
15,1920.001,1980.0,8
15,1950.001,2010.0,8
15,1980.001,2040.0,8
15,2010.001,2070.0,8
15,2040.001,2100.0,11
15,2070.001,2130.0,11
15,2100.001,2160.0,11
15,2130.001,2190.0,11
15,2160.001,2220.0,6
15,2190.001,2250.0,6
15,2220.001,2280.0,6
15,2250.001,2310.0,6
15,2280.001,2340.0,6
15,2310.001,2370.0,12
15,2340.001,2400.0,12
15,2370.001,2430.0,12
16,0.0030099999999999997,60.00201,10
16,30.00301,90.00300999999999,10
16,60.00301,120.00300999999999,10
16,90.00401,150.00201,11
16,120.00401,180.00201,11
16,150.00301000000002,210.00201,11
16,180.00301000000002,240.00201,11
16,210.00301000000002,270.00201,2
16,240.00301000000002,300.00201,2
16,270.00301,330.00201,2
16,300.00301,360.00201,2
16,330.00301,390.00201,2
16,360.00301,420.00201,2
16,390.00301,450.00201,11
16,420.00301,480.00201,11
16,450.00301,510.00201,11
16,480.00301,540.00201,11
16,510.00301,570.00201,6
16,540.00301,600.00201,6
16,570.00301,630.00201,6
16,600.00301,660.00201,6
16,630.00301,690.00201,6
16,660.00301,720.00201,11
16,690.00301,750.00201,11
16,720.00301,780.00201,11
16,750.00301,810.00201,11
16,780.00301,840.00201,4
16,810.00301,870.00201,4
16,840.00301,900.00201,4
16,870.00301,930.00201,4
16,900.00301,960.00201,4
16,930.00301,990.00201,11
16,960.00301,1020.00201,11
16,990.00301,1050.00201,11
16,1020.00301,1080.00201,11
16,1050.00301,1110.00201,8
16,1080.00301,1140.00201,8
16,1110.00301,1170.00201,8
16,1140.00301,1200.00201,8
16,1170.00301,1230.00201,8
16,1200.00301,1260.00201,11
16,1230.00301,1290.00201,11
16,1260.00301,1320.00201,11
16,1290.00301,1350.00201,11
16,1320.00301,1380.00201,3
16,1350.00301,1410.00201,3
16,1380.00301,1440.00201,3
16,1410.00301,1470.00201,3
16,1440.00301,1500.00201,11
16,1470.00301,1530.00201,11
16,1500.00301,1560.00201,11
16,1530.00301,1590.00201,11
16,1560.00301,1620.00201,1
16,1590.00301,1650.00201,1
16,1620.00301,1680.00201,1
16,1650.00301,1710.00201,1
16,1680.00301,1740.00201,1
16,1710.00301,1770.00201,1
16,1740.00301,1800.00201,11
16,1770.00301,1830.00201,11
16,1800.00301,1860.00201,11
16,1830.00301,1890.00201,11
16,1860.00301,1920.00201,7
16,1890.00301,1950.00201,7
16,1920.00301,1980.00201,7
16,1950.00301,2010.00201,7
16,1980.00301,2040.00201,7
16,2010.00301,2070.00201,7
16,2040.00301,2100.0020099999997,11
16,2070.00301,2130.0020099999997,11
16,2100.00301,2160.0020099999997,11
16,2130.00301,2190.0020099999997,11
16,2160.00301,2220.0020099999997,5
16,2190.00301,2250.0020099999997,5
16,2220.00301,2280.0020099999997,5
16,2250.00301,2310.0020099999997,5
16,2280.00301,2340.0020099999997,5
16,2310.00301,2370.0020099999997,12
16,2340.00301,2400.0020099999997,12
16,2370.00301,2430.0020099999997,12
17,0.001,60.0,10
17,30.001,90.0,10
17,60.002,120.0,10
17,90.001,150.0,11
17,120.001,180.0,11
17,150.001,210.0,11
17,180.001,240.0,11
17,210.001,270.0,7
17,240.001,300.0,7
17,270.001,330.0,7
17,300.001,360.0,7
17,330.001,390.0,7
17,360.001,420.0,7
17,390.001,450.0,11
17,420.001,480.0,11
17,450.001,510.0,11
17,480.001,540.0,11
17,510.001,570.0,5
17,540.001,600.0,5
17,570.001,630.0,5
17,600.001,660.0,5
17,630.001,690.0,5
17,660.001,720.0,11
17,690.001,750.0,11
17,720.001,780.0,11
17,750.001,810.0,11
17,780.001,840.0,3
17,810.001,870.0,3
17,840.001,900.0,3
17,870.001,930.0,3
17,900.001,960.0,11
17,930.001,990.0,11
17,960.001,1020.0,11
17,990.001,1050.0,11
17,1020.001,1080.0,1
17,1050.001,1110.0,1
17,1080.001,1140.0,1
17,1110.001,1170.0,1
17,1140.001,1200.0,1
17,1170.001,1230.0,1
17,1200.001,1260.0,11
17,1230.001,1290.0,11
17,1260.001,1320.0,11
17,1290.001,1350.0,11
17,1320.001,1380.0,8
17,1350.001,1410.0,8
17,1380.001,1440.0,8
17,1410.001,1470.0,8
17,1440.001,1500.0,8
17,1470.001,1530.0,11
17,1500.001,1560.0,11
17,1530.001,1590.0,11
17,1560.001,1620.0,11
17,1590.001,1650.0,6
17,1620.001,1680.0,6
17,1650.001,1710.0,6
17,1680.001,1740.0,6
17,1710.001,1770.0,6
17,1740.001,1800.0,11
17,1770.001,1830.0,11
17,1800.001,1860.0,11
17,1830.001,1890.0,11
17,1860.001,1920.0,4
17,1890.001,1950.0,4
17,1920.001,1980.0,4
17,1950.001,2010.0,4
17,1980.001,2040.0,4
17,2010.001,2070.0,11
17,2040.001,2100.0,11
17,2070.001,2130.0,11
17,2100.001,2160.0,11
17,2130.001,2190.0,2
17,2160.001,2220.0,2
17,2190.001,2250.0,2
17,2220.001,2280.0,2
17,2250.001,2310.0,2
17,2280.001,2340.0,2
17,2310.001,2370.0,12
17,2340.001,2400.0,12
17,2370.001,2430.0,12
18,0.00101,60.00001,10
18,30.00201,90.00101,10
18,60.00101,120.00101,10
18,90.00201,150.00001,11
18,120.00201,180.00001,11
18,150.00101,210.00001,11
18,180.00101,240.00001,11
18,210.00101,270.00001000000003,2
18,240.00101,300.00001000000003,2
18,270.00101,330.00001000000003,2
18,300.00101,360.00001000000003,2
18,330.00101,390.00001000000003,2
18,360.00101,420.00001000000003,2
18,390.00101,450.00001000000003,11
18,420.00101,480.00001000000003,11
18,450.00101,510.00001000000003,11
18,480.00101,540.00001,11
18,510.00101,570.00001,8
18,540.0010100000001,600.00001,8
18,570.0010100000001,630.00001,8
18,600.0010100000001,660.00001,8
18,630.0010100000001,690.00001,11
18,660.0010100000001,720.00001,11
18,690.0010100000001,750.00001,11
18,720.0010100000001,780.00001,11
18,750.0010100000001,810.00001,4
18,780.0010100000001,840.00001,4
18,810.0010100000001,870.00001,4
18,840.0010100000001,900.00001,4
18,870.0010100000001,930.00001,4
18,900.0010100000001,960.00001,4
18,930.0010100000001,990.00001,11
18,960.0010100000001,1020.00001,11
18,990.0010100000001,1050.00001,11
18,1020.0010100000001,1080.00001,11
18,1050.00101,1110.00001,6
18,1080.00101,1140.00001,6
18,1110.00101,1170.00001,6
18,1140.00101,1200.00001,6
18,1170.00101,1230.00001,6
18,1200.00101,1260.00001,11
18,1230.00101,1290.00001,11
18,1260.00101,1320.00001,11
18,1290.00101,1350.00001,11
18,1320.00101,1380.00001,1
18,1350.00101,1410.00001,1
18,1380.00101,1440.00001,1
18,1410.00101,1470.00001,1
18,1440.00101,1500.00001,1
18,1470.00101,1530.00001,1
18,1500.00101,1560.00001,11
18,1530.00101,1590.00001,11
18,1560.00101,1620.00001,11
18,1590.00101,1650.00001,11
18,1620.00101,1680.00001,3
18,1650.00101,1710.00001,3
18,1680.00101,1740.00001,3
18,1710.00101,1770.00001,3
18,1740.00101,1800.00001,11
18,1770.00101,1830.00001,11
18,1800.00101,1860.00001,11
18,1830.00101,1890.00001,11
18,1860.00101,1920.00001,7
18,1890.00101,1950.00001,7
18,1920.00101,1980.00001,7
18,1950.00101,2010.00001,7
18,1980.00101,2040.00001,7
18,2010.00101,2070.00001,7
18,2040.00101,2100.0000099999997,11
18,2070.00101,2130.0000099999997,11
18,2100.00101,2160.0000099999997,11
18,2130.00101,2190.0000099999997,11
18,2160.00101,2220.0000099999997,5
18,2190.00101,2250.0000099999997,5
18,2220.00101,2280.0000099999997,5
18,2250.00101,2310.0000099999997,5
18,2280.00101,2340.0000099999997,5
18,2310.00101,2370.0000099999997,12
18,2340.00101,2400.0000099999997,12
18,2370.00101,2430.0000099999997,12
19,0.00101,60.00001,10
19,30.00201,90.00101,10
19,60.00101,120.00101,10
19,90.00201,150.00001,11
19,120.00201,180.00001,11
19,150.00101,210.00001,11
19,180.00101,240.00001,11
19,210.00101,270.00001000000003,3
19,240.00101,300.00001000000003,3
19,270.00101,330.00001000000003,3
19,300.00101,360.00001000000003,3
19,330.00101,390.00001000000003,11
19,360.00101,420.00001000000003,11
19,390.00101,450.00001000000003,11
19,420.00101,480.00001000000003,11
19,450.00101,510.00001000000003,1
19,480.00101,540.00001,1
19,510.00101,570.00001,1
19,540.0010100000001,600.00001,1
19,570.0010100000001,630.00001,1
19,600.0010100000001,660.00001,1
19,630.0010100000001,690.00001,11
19,660.0010100000001,720.00001,11
19,690.0010100000001,750.00001,11
19,720.0010100000001,780.00001,11
19,750.0010100000001,810.00001,7
19,780.0010100000001,840.00001,7
19,810.0010100000001,870.00001,7
19,840.0010100000001,900.00001,7
19,870.0010100000001,930.00001,7
19,900.0010100000001,960.00001,7
19,930.0010100000001,990.00001,7
19,960.0010100000001,1020.00001,11
19,990.0010100000001,1050.00001,11
19,1020.0010100000001,1080.00001,11
19,1050.00101,1110.00001,11
19,1080.00101,1140.00001,5
19,1110.00101,1170.00001,5
19,1140.00101,1200.00001,5
19,1170.00101,1230.00001,5
19,1200.00101,1260.00001,11
19,1230.00101,1290.00001,11
19,1260.00101,1320.00001,11
19,1290.00101,1350.00001,11
19,1320.00101,1380.00001,4
19,1350.00101,1410.00001,4
19,1380.00101,1440.00001,4
19,1410.00101,1470.00001,4
19,1440.00101,1500.00001,4
19,1470.00101,1530.00001,4
19,1500.00101,1560.00001,11
19,1530.00101,1590.00001,11
19,1560.00101,1620.00001,11
19,1590.00101,1650.00001,11
19,1620.00101,1680.00001,2
19,1650.00101,1710.00001,2
19,1680.00101,1740.00001,2
19,1710.00101,1770.00001,2
19,1740.00101,1800.00001,2
19,1770.00101,1830.00001,2
19,1800.00101,1860.00001,11
19,1830.00101,1890.00001,11
19,1860.00101,1920.00001,11
19,1890.00101,1950.00001,11
19,1920.00101,1980.00001,6
19,1950.00101,2010.00001,6
19,1980.00101,2040.00001,6
19,2010.00101,2070.00001,6
19,2040.00101,2100.0000099999997,11
19,2070.00101,2130.0000099999997,11
19,2100.00101,2160.0000099999997,11
19,2130.00101,2190.0000099999997,11
19,2160.00101,2220.0000099999997,8
19,2190.00101,2250.0000099999997,8
19,2220.00101,2280.0000099999997,8
19,2250.00101,2310.0000099999997,8
19,2280.00101,2340.0000099999997,8
19,2310.00101,2370.0000099999997,12
19,2340.00101,2400.0000099999997,12
19,2370.00101,2430.0000099999997,12
20,0.00101,60.00001,10
20,30.00201,90.00101,10
20,60.00101,120.00101,10
20,90.00201,150.00001,11
20,120.00201,180.00001,11
20,150.00101,210.00001,11
20,180.00101,240.00001,11
20,210.00101,270.00001000000003,4
20,240.00101,300.00001000000003,4
20,270.00101,330.00001000000003,4
20,300.00101,360.00001000000003,4
20,330.00101,390.00001000000003,4
20,360.00101,420.00001000000003,11
20,390.00101,450.00001000000003,11
20,420.00101,480.00001000000003,11
20,450.00101,510.00001000000003,11
20,480.00101,540.00001,8
20,510.00101,570.00001,8
20,540.0010100000001,600.00001,8
20,570.0010100000001,630.00001,8
20,600.0010100000001,660.00001,8
20,630.0010100000001,690.00001,11
20,660.0010100000001,720.00001,11
20,690.0010100000001,750.00001,11
20,720.0010100000001,780.00001,11
20,750.0010100000001,810.00001,2
20,780.0010100000001,840.00001,2
20,810.0010100000001,870.00001,2
20,840.0010100000001,900.00001,2
20,870.0010100000001,930.00001,2
20,900.0010100000001,960.00001,2
20,930.0010100000001,990.00001,11
20,960.0010100000001,1020.00001,11
20,990.0010100000001,1050.00001,11
20,1020.0010100000001,1080.00001,11
20,1050.00101,1110.00001,6
20,1080.00101,1140.00001,6
20,1110.00101,1170.00001,6
20,1140.00101,1200.00001,6
20,1170.00101,1230.00001,6
20,1200.00101,1260.00001,11
20,1230.00101,1290.00001,11
20,1260.00101,1320.00001,11
20,1290.00101,1350.00001,11
20,1320.00101,1380.00001,3
20,1350.00101,1410.00001,3
20,1380.00101,1440.00001,3
20,1410.00101,1470.00001,3
20,1440.00101,1500.00001,11
20,1470.00101,1530.00001,11
20,1500.00101,1560.00001,11
20,1530.00101,1590.00001,11
20,1560.00101,1620.00001,1
20,1590.00101,1650.00001,1
20,1620.00101,1680.00001,1
20,1650.00101,1710.00001,1
20,1680.00101,1740.00001,1
20,1710.00101,1770.00001,1
20,1740.00101,1800.00001,11
20,1770.00101,1830.00001,11
20,1800.00101,1860.00001,11
20,1830.00101,1890.00001,11
20,1860.00101,1920.00001,5
20,1890.00101,1950.00001,5
20,1920.00101,1980.00001,5
20,1950.00101,2010.00001,5
20,1980.00101,2040.00001,5
20,2010.00101,2070.00001,11
20,2040.00101,2100.0000099999997,11
20,2070.00101,2130.0000099999997,11
20,2100.00101,2160.0000099999997,11
20,2130.00101,2190.0000099999997,7
20,2160.00101,2220.0000099999997,7
20,2190.00101,2250.0000099999997,7
20,2220.00101,2280.0000099999997,7
20,2250.00101,2310.0000099999997,7
20,2280.00101,2340.0000099999997,7
20,2310.00101,2370.0000099999997,12
20,2340.00101,2400.0000099999997,12
20,2370.00101,2430.0000099999997,12
21,0.00101,60.00001,10
21,30.00201,90.00101,10
21,60.00101,120.00101,10
21,90.00201,150.00001,11
21,120.00201,180.00001,11
21,150.00101,210.00001,11
21,180.00101,240.00001,11
21,210.00101,270.00001000000003,1
21,240.00101,300.00001000000003,1
21,270.00101,330.00001000000003,1
21,300.00101,360.00001000000003,1
21,330.00101,390.00001000000003,1
21,360.00101,420.00001000000003,1
21,390.00101,450.00001000000003,11
21,420.00101,480.00001000000003,11
21,450.00101,510.00001000000003,11
21,480.00101,540.00001,11
21,510.00101,570.00001,5
21,540.0010100000001,600.00001,5
21,570.0010100000001,630.00001,5
21,600.0010100000001,660.00001,5
21,630.0010100000001,690.00001,5
21,660.0010100000001,720.00001,11
21,690.0010100000001,750.00001,11
21,720.0010100000001,780.00001,11
21,750.0010100000001,810.00001,11
21,780.0010100000001,840.00001,3
21,810.0010100000001,870.00001,3
21,840.0010100000001,900.00001,3
21,870.0010100000001,930.00001,3
21,900.0010100000001,960.00001,11
21,930.0010100000001,990.00001,11
21,960.0010100000001,1020.00001,11
21,990.0010100000001,1050.00001,11
21,1020.0010100000001,1080.00001,7
21,1050.00101,1110.00001,7
21,1080.00101,1140.00001,7
21,1110.00101,1170.00001,7
21,1140.00101,1200.00001,7
21,1170.00101,1230.00001,7
21,1200.00101,1260.00001,11
21,1230.00101,1290.00001,11
21,1260.00101,1320.00001,11
21,1290.00101,1350.00001,11
21,1320.00101,1380.00001,6
21,1350.00101,1410.00001,6
21,1380.00101,1440.00001,6
21,1410.00101,1470.00001,6
21,1440.00101,1500.00001,6
21,1470.00101,1530.00001,11
21,1500.00101,1560.00001,11
21,1530.00101,1590.00001,11
21,1560.00101,1620.00001,11
21,1590.00101,1650.00001,4
21,1620.00101,1680.00001,4
21,1650.00101,1710.00001,4
21,1680.00101,1740.00001,4
21,1710.00101,1770.00001,4
21,1740.00101,1800.00001,4
21,1770.00101,1830.00001,11
21,1800.00101,1860.00001,11
21,1830.00101,1890.00001,11
21,1860.00101,1920.00001,11
21,1890.00101,1950.00001,2
21,1920.00101,1980.00001,2
21,1950.00101,2010.00001,2
21,1980.00101,2040.00001,2
21,2010.00101,2070.00001,2
21,2040.00101,2100.0000099999997,11
21,2070.00101,2130.0000099999997,11
21,2100.00101,2160.0000099999997,11
21,2130.00101,2190.0000099999997,11
21,2160.00101,2220.0000099999997,8
21,2190.00101,2250.0000099999997,8
21,2220.00101,2280.0000099999997,8
21,2250.00101,2310.0000099999997,8
21,2280.00101,2340.0000099999997,8
21,2310.00101,2370.0000099999997,12
21,2340.00101,2400.0000099999997,12
21,2370.00101,2430.0000099999997,12
22,1e-05,59.999010000000006,10
22,30.00001,90.00000999999999,10
22,60.00001,120.00000999999999,10
22,90.00101,149.99901,11
22,120.00101,179.99901,11
22,150.00001,209.99901,11
22,180.00001,239.99901,11
22,210.00001,269.99901,2
22,240.00001,299.99901,2
22,270.00001000000003,329.99901,2
22,300.00001000000003,359.99901,2
22,330.00001000000003,389.99901,2
22,360.00001000000003,419.99901,2
22,390.00001000000003,449.99901,11
22,420.00001000000003,479.99901,11
22,450.00001000000003,509.99901,11
22,480.00001000000003,539.99901,11
22,510.00001000000003,569.99901,8
22,540.00001,599.99901,8
22,570.00001,629.99901,8
22,600.00001,659.99901,8
22,630.00001,689.99901,11
22,660.00001,719.99901,11
22,690.00001,749.99901,11
22,720.00001,779.99901,11
22,750.00001,809.99901,4
22,780.00001,839.99901,4
22,810.00001,869.99901,4
22,840.00001,899.99901,4
22,870.00001,929.99901,4
22,900.00001,959.99901,4
22,930.00001,989.99901,11
22,960.00001,1019.99901,11
22,990.00001,1049.99901,11
22,1020.00001,1079.99901,11
22,1050.00001,1109.99901,6
22,1080.00001,1139.99901,6
22,1110.00001,1169.99901,6
22,1140.00001,1199.99901,6
22,1170.00001,1229.99901,6
22,1200.00001,1259.99901,11
22,1230.00001,1289.99901,11
22,1260.00001,1319.99901,11
22,1290.00001,1349.99901,11
22,1320.00001,1379.99901,7
22,1350.00001,1409.99901,7
22,1380.00001,1439.99901,7
22,1410.00001,1469.99901,7
22,1440.00001,1499.99901,7
22,1470.00001,1529.99901,7
22,1500.00001,1559.99901,11
22,1530.00001,1589.99901,11
22,1560.00001,1619.99901,11
22,1590.00001,1649.99901,11
22,1620.00001,1679.99901,5
22,1650.00001,1709.99901,5
22,1680.00001,1739.99901,5
22,1710.00001,1769.99901,5
22,1740.00001,1799.99901,5
22,1770.00001,1829.99901,11
22,1800.00001,1859.99901,11
22,1830.00001,1889.99901,11
22,1860.00001,1919.99901,11
22,1890.00001,1949.99901,3
22,1920.00001,1979.99901,3
22,1950.00001,2009.99901,3
22,1980.00001,2039.99901,3
22,2010.00001,2069.99901,11
22,2040.00001,2099.99901,11
22,2070.00001,2129.99901,11
22,2100.0000099999997,2159.99901,11
22,2130.0000099999997,2189.99901,1
22,2160.0000099999997,2219.99901,1
22,2190.0000099999997,2249.99901,1
22,2220.0000099999997,2279.99901,1
22,2250.0000099999997,2309.99901,1
22,2280.0000099999997,2339.99901,1
22,2310.0000099999997,2369.99901,12
22,2340.0000099999997,2399.99901,12
22,2370.0000099999997,2429.99901,12
23,1e-05,59.999010000000006,10
23,30.00001,90.00000999999999,10
23,60.00001,120.00000999999999,10
23,90.00101,149.99901,11
23,120.00101,179.99901,11
23,150.00001,209.99901,11
23,180.00001,239.99901,11
23,210.00001,269.99901,7
23,240.00001,299.99901,7
23,270.00001000000003,329.99901,7
23,300.00001000000003,359.99901,7
23,330.00001000000003,389.99901,7
