subject,start_s,end_s,video
5,371.548,391.547,1
5,381.548,401.547,1
5,407.148,427.147,11
5,417.148,437.147,11
5,427.148,447.147,11
5,437.148,457.147,11
5,447.148,467.147,11
5,457.148,477.147,11
5,467.148,487.147,11
5,477.148,497.147,11
5,487.148,507.147,11
5,497.148,517.147,11
5,527.144,547.143,7
5,537.144,557.143,7
5,547.144,567.143,7
5,557.144,577.143,7
5,567.144,587.143,7
5,577.144,597.143,7
5,587.144,607.143,7
5,597.144,617.143,7
5,607.144,627.143,7
5,617.144,637.143,7
5,627.144,647.143,7
5,637.144,657.143,7
5,647.144,667.143,7
5,657.144,677.143,7
5,667.144,687.143,7
5,677.144,697.143,7
5,687.144,707.143,7
5,697.144,717.143,7
5,724.144,744.143,11
5,734.144,754.143,11
5,744.144,764.143,11
5,754.144,774.143,11
5,764.144,784.143,11
5,774.144,794.143,11
5,784.144,804.143,11
5,794.144,814.143,11
5,804.144,824.143,11
5,814.144,834.143,11
5,844.146,864.145,5
5,854.146,874.145,5
5,864.146,884.145,5
5,874.146,894.145,5
5,884.146,904.145,5
5,894.146,914.145,5
5,904.146,924.145,5
5,914.146,934.145,5
5,924.146,944.145,5
5,934.146,954.145,5
5,944.146,964.145,5
5,954.146,974.145,5
5,964.146,984.145,5
5,989.246,1009.245,11
5,999.246,1019.245,11
5,1009.246,1029.245,11
5,1019.246,1039.245,11
5,1029.246,1049.245,11
5,1039.246,1059.245,11
5,1049.246,1069.245,11
5,1059.246,1079.245,11
5,1069.246,1089.245,11
5,1079.246,1099.245,11
5,1109.247,1129.246,3
5,1119.247,1139.246,3
5,1129.247,1149.246,3
5,1139.247,1159.246,3
5,1149.247,1169.246,3
5,1159.247,1179.246,3
5,1169.247,1189.246,3
5,1179.247,1199.246,3
5,1189.247,1209.246,3
5,1199.247,1219.246,3
5,1227.897,1247.896,11
5,1237.897,1257.896,11
5,1247.897,1267.896,11
5,1257.897,1277.896,11
5,1267.897,1287.896,11
5,1277.897,1297.896,11
5,1287.897,1307.896,11
5,1297.897,1317.896,11
5,1307.897,1327.896,11
5,1317.897,1337.896,11
5,1347.892,1367.891,8
5,1357.892,1377.891,8
5,1367.892,1387.891,8
5,1377.892,1397.891,8
5,1387.892,1407.891,8
5,1397.892,1417.891,8
5,1407.892,1427.891,8
5,1417.892,1437.891,8
5,1427.892,1447.891,8
5,1437.892,1457.891,8
5,1447.892,1467.891,8
5,1457.892,1477.891,8
5,1467.892,1487.891,8
5,1491.642,1511.641,11
5,1501.642,1521.641,11
5,1511.642,1531.641,11
5,1521.642,1541.641,11
5,1531.642,1551.641,11
5,1541.642,1561.641,11
5,1551.642,1571.641,11
5,1561.642,1581.641,11
5,1571.642,1591.641,11
5,1581.642,1601.641,11
5,1611.648,1631.647,2
5,1621.648,1641.647,2
5,1631.648,1651.647,2
5,1641.648,1661.647,2
5,1651.648,1671.647,2
5,1661.648,1681.647,2
5,1671.648,1691.647,2
5,1681.648,1701.647,2
5,1691.648,1711.647,2
5,1701.648,1721.647,2
5,1711.648,1731.647,2
5,1721.648,1741.647,2
5,1731.648,1751.647,2
5,1741.648,1761.647,2
5,1751.648,1771.647,2
5,1761.648,1781.647,2
5,1784.748,1804.747,11
5,1794.748,1814.747,11
5,1804.748,1824.747,11
5,1814.748,1834.747,11
5,1824.748,1844.747,11
5,1834.748,1854.747,11
5,1844.748,1864.747,11
5,1854.748,1874.747,11
5,1864.748,1884.747,11
5,1874.748,1894.747,11
5,1904.747,1924.746,4
5,1914.747,1934.746,4
5,1924.747,1944.746,4
5,1934.747,1954.746,4
5,1944.747,1964.746,4
5,1954.747,1974.746,4
5,1964.747,1984.746,4
5,1974.747,1994.746,4
5,1984.747,2004.746,4
5,1994.747,2014.746,4
5,2004.747,2024.746,4
5,2014.747,2034.746,4
5,2024.747,2044.746,4
5,2034.747,2054.747,4
5,2044.747,2064.747,4
5,2064.847,2084.846,11
5,2074.847,2094.846,11
5,2084.847,2104.846,11
5,2094.847,2114.846,11
5,2104.847,2124.846,11
5,2114.847,2134.846,11
5,2124.847,2144.846,11
5,2134.847,2154.846,11
5,2144.847,2164.846,11
5,2154.847,2174.846,11
5,2184.846,2204.845,6
5,2194.846,2214.845,6
5,2204.846,2224.845,6
5,2214.846,2234.845,6
5,2224.846,2244.845,6
5,2234.846,2254.845,6
5,2244.846,2264.845,6
5,2254.846,2274.845,6
5,2264.846,2284.845,6
5,2274.846,2294.845,6
5,2284.846,2304.845,6
5,2294.846,2314.845,6
5,2304.846,2324.845,6
5,2331.596,2351.595,12
5,2341.596,2361.595,12
5,2351.596,2371.595,12
5,2361.596,2381.595,12
5,2371.596,2391.595,12
5,2381.596,2401.595,12
5,2391.596,2411.595,12
5,2401.596,2421.595,12
5,2411.596,2431.595,12
5,2421.596,2441.595,12
6,0.00101,20.001009999999997,10
6,10.00101,30.001009999999997,10
6,20.00201,40.00001,10
6,30.00201,50.00001,10
6,40.00101,60.00001,10
6,50.00101,70.00101,10
6,60.00101,80.00101,10
6,70.00201,90.00101,10
6,80.00201,100.00101,10
6,101.52501,121.52400999999999,11
6,111.52501,131.52401,11
6,121.52501,141.52401,11
6,131.52501,151.52401,11
6,141.52501,161.52401,11
6,151.52501,171.52401,11
6,161.52501,181.52401,11
6,171.52501,191.52401,11
6,181.52501,201.52401,11
6,191.52501,211.52401,11
6,221.54501000000002,241.54401000000001,6
6,231.54501000000002,251.54401000000001,6
6,241.54501000000002,261.54501,6
6,251.54501000000002,271.54501,6
6,261.54601,281.54501,6
6,271.54601,291.54501,6
6,281.54601,301.54501,6
6,291.54601,311.54501,6
6,301.54601,321.54501,6
6,311.54601,331.54501,6
6,321.54601,341.54501,6
6,331.54601,351.54501,6
6,341.54601,361.54501,6
6,368.29501,388.29401,11
6,378.29501,398.29401,11
6,388.29501,408.29401,11
6,398.29501,418.29401,11
6,408.29501,428.29401,11
6,418.29501,438.29401,11
6,428.29501,448.29401,11
6,438.29501,458.29401,11
6,448.29501,468.29401,11
6,458.29501,478.29401,11
6,488.29201,508.29101,8
6,498.29201,518.29101,8
6,508.29201,528.29101,8
6,518.29201,538.29101,8
6,528.29201,548.29101,8
6,538.29201,558.29101,8
6,548.29201,568.29101,8
6,558.29201,578.29101,8
6,568.29201,588.29101,8
6,578.29201,598.29101,8
6,588.29201,608.29101,8
6,598.29201,618.29101,8
6,608.29201,628.29101,8
6,632.04201,652.04101,11
6,642.04201,662.04101,11
6,652.04201,672.04101,11
6,662.04201,682.04101,11
6,672.04201,692.04101,11
6,682.04201,702.04101,11
6,692.04201,712.04101,11
6,702.04201,722.04101,11
6,712.04201,732.04101,11
6,722.04201,742.04101,11
6,752.04701,772.04601,4
6,762.04701,782.04601,4
6,772.04701,792.04601,4
6,782.04701,802.04601,4
6,792.04701,812.04601,4
6,802.04701,822.04601,4
6,812.04701,832.04601,4
6,822.04701,842.04601,4
6,832.04701,852.04601,4
6,842.04701,862.04601,4
6,852.04701,872.04601,4
6,862.04701,882.04601,4
6,872.04701,892.04601,4
6,882.04701,902.04601,4
6,892.04701,912.04601,4
6,912.14701,932.14601,11
6,922.14701,942.14601,11
6,932.14701,952.14601,11
6,942.14701,962.14601,11
6,952.14701,972.14601,11
6,962.14701,982.14601,11
6,972.14701,992.14601,11
6,982.14701,1002.14601,11
6,992.14701,1012.14601,11
6,1002.14701,1022.14601,11
6,1032.14801,1052.14701,2
6,1042.14801,1062.14701,2
6,1052.14801,1072.14701,2
6,1062.14801,1082.14701,2
6,1072.14801,1092.14701,2
6,1082.14801,1102.14701,2
6,1092.14801,1112.14701,2
6,1102.14801,1122.14701,2
6,1112.14801,1132.14701,2
6,1122.14801,1142.14701,2
6,1132.14801,1152.14701,2
6,1142.14801,1162.14701,2
6,1152.14801,1172.14701,2
6,1162.14801,1182.14701,2
6,1172.14801,1192.14701,2
6,1182.14801,1202.14701,2
6,1205.24801,1225.24701,11
6,1215.24801,1235.24701,11
6,1225.24801,1245.24701,11
6,1235.24801,1255.24701,11
6,1245.24801,1265.24701,11
6,1255.24801,1275.24701,11
6,1265.24801,1285.24701,11
6,1275.24801,1295.24701,11
6,1285.24801,1305.24701,11
6,1295.24801,1315.24701,11
6,1325.2440100000001,1345.24301,7
6,1335.2440100000001,1355.24301,7
6,1345.2440100000001,1365.24301,7
6,1355.2440100000001,1375.24301,7
6,1365.2440100000001,1385.24301,7
6,1375.2440100000001,1395.24301,7
6,1385.2440100000001,1405.24301,7
6,1395.2440100000001,1415.24301,7
6,1405.2440100000001,1425.24301,7
6,1415.2440100000001,1435.24301,7
6,1425.2440100000001,1445.24301,7
6,1435.2440100000001,1455.24301,7
6,1445.2440100000001,1465.24301,7
6,1455.2440100000001,1475.24301,7
6,1465.2440100000001,1485.24301,7
6,1475.2440100000001,1495.24301,7
6,1485.2440100000001,1505.24301,7
6,1495.2440100000001,1515.24301,7
6,1522.2440100000001,1542.24301,11
6,1532.2440100000001,1552.24301,11
6,1542.2440100000001,1562.24301,11
6,1552.2440100000001,1572.24301,11
6,1562.2440100000001,1582.24301,11
6,1572.2440100000001,1592.24301,11
6,1582.2440100000001,1602.24301,11
6,1592.2440100000001,1612.24301,11
6,1602.2440100000001,1622.24301,11
6,1612.2440100000001,1632.24301,11
6,1642.24701,1662.24601,3
6,1652.24701,1672.24601,3
6,1662.24701,1682.24601,3
6,1672.24701,1692.24601,3
6,1682.24701,1702.24601,3
6,1692.24701,1712.24601,3
6,1702.24701,1722.24601,3
6,1712.24701,1732.24601,3
6,1722.24701,1742.24601,3
6,1732.24701,1752.24601,3
6,1760.89701,1780.89601,11
6,1770.89701,1790.89601,11
6,1780.89701,1800.89601,11
6,1790.89701,1810.89601,11
6,1800.89701,1820.89601,11
6,1810.89701,1830.89601,11
6,1820.89701,1840.89601,11
6,1830.89701,1850.89601,11
6,1840.89701,1860.89601,11
6,1850.89701,1870.89601,11
6,1880.89601,1900.89501,5
6,1890.89601,1910.89501,5
6,1900.89601,1920.89501,5
6,1910.89601,1930.89501,5
6,1920.89601,1940.89501,5
6,1930.89601,1950.89501,5
6,1940.89601,1960.89501,5
6,1950.89601,1970.89501,5
6,1960.89601,1980.89501,5
6,1970.89601,1990.89501,5
6,1980.89601,2000.89501,5
6,1990.89601,2010.89501,5
6,2000.89601,2020.89501,5
6,2025.99601,2045.99501,11
6,2035.99601,2055.99501,11
6,2045.99601,2065.99501,11
6,2055.99601,2075.99501,11
6,2065.99601,2085.99501,11
6,2075.99601,2095.99501,11
6,2085.99601,2105.9950099999996,11
6,2095.99601,2115.9950099999996,11
6,2105.99601,2125.9950099999996,11
6,2115.99601,2135.9950099999996,11
6,2145.99801,2165.9970099999996,1
6,2155.99801,2175.9970099999996,1
6,2165.99801,2185.9970099999996,1
6,2175.99801,2195.9970099999996,1
6,2185.99801,2205.9970099999996,1
6,2195.99801,2215.9970099999996,1
6,2205.99801,2225.9970099999996,1
6,2215.99801,2235.9970099999996,1
6,2225.99801,2245.9970099999996,1
6,2235.99801,2255.9970099999996,1
6,2245.99801,2265.9970099999996,1
6,2255.99801,2275.9970099999996,1
6,2265.99801,2285.9970099999996,1
6,2275.99801,2295.9970099999996,1
6,2285.99801,2305.9970099999996,1
6,2295.99801,2315.9970099999996,1
6,2305.99801,2325.9970099999996,1
6,2331.5980099999997,2351.59701,12
6,2341.5980099999997,2361.59701,12
6,2351.5980099999997,2371.59701,12
6,2361.5980099999997,2381.59701,12
6,2371.5980099999997,2391.59701,12
6,2381.5980099999997,2401.59701,12
6,2391.5980099999997,2411.59701,12
6,2401.5980099999997,2421.59701,12
6,2411.5980099999997,2431.59701,12
6,2421.5980099999997,2441.59701,12
7,0.00101,20.001009999999997,10
7,10.00101,30.001009999999997,10
7,20.00201,40.00001,10
7,30.00201,50.00001,10
7,40.00101,60.00001,10
7,50.00101,70.00101,10
7,60.00101,80.00101,10
7,70.00201,90.00101,10
7,80.00201,100.00101,10
7,101.52501,121.52400999999999,11
7,111.52501,131.52401,11
7,121.52501,141.52401,11
7,131.52501,151.52401,11
7,141.52501,161.52401,11
7,151.52501,171.52401,11
7,161.52501,181.52401,11
7,171.52501,191.52401,11
7,181.52501,201.52401,11
7,191.52501,211.52401,11
7,221.54601,241.54501000000002,5
7,231.54601,251.54501000000002,5
7,241.54601,261.54501,5
7,251.54601,271.54501,5
7,261.54601,281.54501,5
7,271.54601,291.54501,5
7,281.54601,301.54501,5
7,291.54601,311.54501,5
7,301.54601,321.54501,5
7,311.54601,331.54501,5
7,321.54601,341.54501,5
7,331.54601,351.54501,5
7,341.54601,361.54501,5
7,366.64601,386.64501,11
7,376.64601,396.64501,11
7,386.64601,406.64501,11
7,396.64601,416.64501,11
7,406.64601,426.64501,11
7,416.64601,436.64501,11
7,426.64601,446.64501,11
7,436.64601,456.64501,11
7,446.64601,466.64501,11
7,456.64601,476.64501,11
7,486.64701,506.64601,3
7,496.64701,516.64601,3
7,506.64701,526.64601,3
7,516.64701,536.64601,3
7,526.64701,546.64601,3
7,536.64701,556.64601,3
7,546.64701,566.64601,3
7,556.64701,576.64601,3
7,566.64701,586.64601,3
7,576.64701,596.64601,3
7,605.29701,625.29601,11
7,615.29701,635.29601,11
7,625.29701,645.29601,11
7,635.29701,655.29601,11
7,645.29701,665.29601,11
7,655.29701,675.29601,11
7,665.29701,685.29601,11
7,675.29701,695.29601,11
7,685.29701,705.29601,11
7,695.29701,715.29601,11
7,725.29401,745.29301,7
7,735.29401,755.29301,7
7,745.29401,765.29301,7
7,755.29401,775.29301,7
7,765.29401,785.29301,7
7,775.29401,795.29301,7
7,785.29401,805.29301,7
7,795.29401,815.29301,7
7,805.29401,825.29301,7
7,815.29401,835.29301,7
7,825.29401,845.29301,7
7,835.29401,855.29301,7
7,845.29401,865.29301,7
7,855.29401,875.29301,7
7,865.29401,885.29301,7
7,875.29401,895.29301,7
7,885.29401,905.29301,7
7,895.29401,915.29301,7
7,922.29401,942.29301,11
7,932.29401,952.29301,11
7,942.29401,962.29301,11
7,952.29401,972.29301,11
7,962.29401,982.29301,11
7,972.29401,992.29301,11
7,982.29401,1002.29301,11
7,992.29401,1012.29301,11
7,1002.29401,1022.29301,11
7,1012.29401,1032.29301,11
7,1042.29801,1062.29701,1
7,1052.29801,1072.29701,1
7,1062.29801,1082.29701,1
7,1072.29801,1092.29701,1
7,1082.29801,1102.29701,1
7,1092.29801,1112.29701,1
7,1102.29801,1122.29701,1
7,1112.29801,1132.29701,1
7,1122.29801,1142.29701,1
7,1132.29801,1152.29701,1
7,1142.29801,1162.29701,1
7,1152.29801,1172.29701,1
7,1162.29801,1182.29701,1
7,1172.29801,1192.29701,1
7,1182.29801,1202.29701,1
7,1192.29801,1212.29701,1
7,1202.29801,1222.29701,1
7,1227.89801,1247.89701,11
7,1237.89801,1257.89701,11
7,1247.89801,1267.89701,11
7,1257.89801,1277.89701,11
7,1267.89801,1287.89701,11
7,1277.89801,1297.89701,11
7,1287.89801,1307.89701,11
7,1297.89801,1317.89701,11
7,1307.89801,1327.89701,11
7,1317.89801,1337.89701,11
7,1347.89701,1367.89601,4
7,1357.89701,1377.89601,4
7,1367.89701,1387.89601,4
7,1377.89701,1397.89601,4
7,1387.89701,1407.89601,4
7,1397.89701,1417.89601,4
7,1407.89701,1427.89601,4
7,1417.89701,1437.89601,4
7,1427.89701,1447.89601,4
7,1437.89701,1457.89601,4
7,1447.89701,1467.89601,4
7,1457.89701,1477.89601,4
7,1467.89701,1487.89601,4
7,1477.89701,1497.89601,4
7,1487.89701,1507.89601,4
7,1507.99701,1527.99601,11
7,1517.99701,1537.99601,11
7,1527.99701,1547.99601,11
7,1537.99701,1557.99601,11
7,1547.99701,1567.99601,11
7,1557.99701,1577.99601,11
7,1567.99701,1587.99601,11
7,1577.99701,1597.99601,11
7,1587.99701,1607.99601,11
7,1597.99701,1617.99601,11
7,1627.99801,1647.99701,2
7,1637.99801,1657.99701,2
7,1647.99801,1667.99701,2
7,1657.99801,1677.99701,2
7,1667.99801,1687.99701,2
7,1677.99801,1697.99701,2
7,1687.99801,1707.99701,2
7,1697.99801,1717.99701,2
7,1707.99801,1727.99701,2
7,1717.99801,1737.99701,2
7,1727.99801,1747.99701,2
7,1737.99801,1757.99701,2
7,1747.99801,1767.99701,2
7,1757.99801,1777.99701,2
7,1767.99801,1787.99701,2
7,1777.99801,1797.99701,2
7,1801.09801,1821.09701,11
7,1811.09801,1831.09701,11
7,1821.09801,1841.09701,11
7,1831.09801,1851.09701,11
7,1841.09801,1861.09701,11
7,1851.09801,1871.09701,11
7,1861.09801,1881.09701,11
7,1871.09801,1891.09701,11
7,1881.09801,1901.09701,11
7,1891.09801,1911.09701,11
7,1921.09201,1941.09101,8
7,1931.09201,1951.09101,8
7,1941.09201,1961.09101,8
7,1951.09201,1971.09101,8
7,1961.09201,1981.09101,8
7,1971.09201,1991.09101,8
7,1981.09201,2001.09101,8
7,1991.09201,2011.09101,8
7,2001.09201,2021.09101,8
7,2011.09201,2031.09101,8
7,2021.09201,2041.09101,8
7,2031.09201,2051.09201,8
7,2041.09201,2061.09201,8
7,2064.84201,2084.84101,11
7,2074.84201,2094.84101,11
7,2084.84201,2104.8410099999996,11
7,2094.84201,2114.8410099999996,11
7,2104.84201,2124.8410099999996,11
7,2114.84201,2134.8410099999996,11
7,2124.84201,2144.8410099999996,11
7,2134.84201,2154.8410099999996,11
7,2144.84201,2164.8410099999996,11
7,2154.84201,2174.8410099999996,11
7,2184.84501,2204.84401,6
7,2194.84501,2214.84401,6
7,2204.84501,2224.84401,6
7,2214.84501,2234.84401,6
7,2224.84501,2244.84401,6
7,2234.84501,2254.84401,6
7,2244.84501,2264.84401,6
7,2254.84501,2274.84401,6
7,2264.84501,2284.84401,6
7,2274.84501,2294.84401,6
7,2284.84501,2304.84401,6
7,2294.84501,2314.84401,6
7,2304.84501,2324.84401,6
7,2331.5960099999998,2351.59501,12
7,2341.5960099999998,2361.59501,12
7,2351.5960099999998,2371.59501,12
7,2361.5960099999998,2381.59501,12
7,2371.5960099999998,2391.59501,12
7,2381.5960099999998,2401.59501,12
7,2391.5960099999998,2411.59501,12
7,2401.5960099999998,2421.59501,12
7,2411.5960099999998,2431.59501,12
7,2421.5960099999998,2441.59501,12
8,0.0030099999999999997,20.00201,10
8,10.00301,30.00201,10
8,20.00301,40.00201,10
8,30.00301,50.00201,10
8,40.00301,60.00201,10
8,50.00301,70.00300999999999,10
8,60.00301,80.00300999999999,10
8,70.00401,90.00300999999999,10
8,80.00401,100.00300999999999,10
8,101.52501,121.52400999999999,11
8,111.52501,131.52401,11
8,121.52501,141.52401,11
8,131.52501,151.52401,11
8,141.52501,161.52401,11
8,151.52501,171.52401,11
8,161.52501,181.52401,11
8,171.52501,191.52401,11
8,181.52501,201.52401,11
8,191.52501,211.52401,11
8,221.54701,241.54601,3
8,231.54701,251.54601,3
8,241.54701,261.54601,3
8,251.54701,271.54601,3
8,261.54701,281.54601,3
8,271.54701,291.54601,3
8,281.54701,301.54601,3
8,291.54701,311.54601,3
8,301.54701,321.54601,3
8,311.54701,331.54601,3
8,340.19701000000003,360.19601,11
8,350.19701000000003,370.19601,11
8,360.19701000000003,380.19601,11
8,370.19701000000003,390.19601,11
8,380.19701000000003,400.19601,11
8,390.19701000000003,410.19601,11
8,400.19701000000003,420.19601,11
8,410.19701000000003,430.19601,11
8,420.19701000000003,440.19601,11
8,430.19701000000003,450.19601,11
8,460.19601,480.19501,5
8,470.19601,490.19501,5
8,480.19601,500.19501,5
8,490.19601,510.19501,5
8,500.19601,520.19501,5
8,510.19601,530.19501,5
8,520.19601,540.19501,5
8,530.19601,550.19501,5
8,540.19601,560.19501,5
8,550.19601,570.19501,5
8,560.19601,580.19501,5
8,570.19601,590.19501,5
8,580.19601,600.19501,5
8,605.29601,625.29501,11
8,615.29601,635.29501,11
8,625.29601,645.29501,11
8,635.29601,655.29501,11
8,645.29601,665.29501,11
8,655.29601,675.29501,11
8,665.29601,685.29501,11
8,675.29601,695.29501,11
8,685.29601,705.29501,11
8,695.29601,715.29501,11
8,725.29801,745.29701,1
8,735.29801,755.29701,1
8,745.29801,765.29701,1
8,755.29801,775.29701,1
8,765.29801,785.29701,1
8,775.29801,795.29701,1
8,785.29801,805.29701,1
8,795.29801,815.29701,1
8,805.29801,825.29701,1
8,815.29801,835.29701,1
8,825.29801,845.29701,1
8,835.29801,855.29701,1
8,845.29801,865.29701,1
8,855.29801,875.29701,1
8,865.29801,885.29701,1
8,875.29801,895.29701,1
8,885.29801,905.29701,1
8,910.89801,930.89701,11
8,920.89801,940.89701,11
8,930.89801,950.89701,11
8,940.89801,960.89701,11
8,950.89801,970.89701,11
8,960.89801,980.89701,11
8,970.89801,990.89701,11
8,980.89801,1000.89701,11
8,990.89801,1010.89701,11
8,1000.89801,1020.89701,11
8,1030.89401,1050.89301,7
8,1040.89401,1060.89301,7
8,1050.89401,1070.89301,7
8,1060.89401,1080.89301,7
8,1070.89401,1090.89301,7
8,1080.89401,1100.89301,7
8,1090.89401,1110.89301,7
8,1100.89401,1120.89301,7
8,1110.89401,1130.89301,7
8,1120.89401,1140.89301,7
8,1130.89401,1150.89301,7
8,1140.89401,1160.89301,7
8,1150.89401,1170.89301,7
8,1160.89401,1180.89301,7
8,1170.89401,1190.89301,7
8,1180.89401,1200.89301,7
8,1190.89401,1210.89301,7
8,1200.89401,1220.89301,7
8,1227.89401,1247.89301,11
8,1237.89401,1257.89301,11
8,1247.89401,1267.89301,11
8,1257.89401,1277.89301,11
8,1267.89401,1287.89301,11
8,1277.89401,1297.89301,11
8,1287.89401,1307.89301,11
8,1297.89401,1317.89301,11
8,1307.89401,1327.89301,11
8,1317.89401,1337.89301,11
8,1347.89701,1367.89601,4
8,1357.89701,1377.89601,4
8,1367.89701,1387.89601,4
8,1377.89701,1397.89601,4
8,1387.89701,1407.89601,4
8,1397.89701,1417.89601,4
8,1407.89701,1427.89601,4
8,1417.89701,1437.89601,4
8,1427.89701,1447.89601,4
8,1437.89701,1457.89601,4
8,1447.89701,1467.89601,4
8,1457.89701,1477.89601,4
8,1467.89701,1487.89601,4
8,1477.89701,1497.89601,4
8,1487.89701,1507.89601,4
8,1507.99701,1527.99601,11
8,1517.99701,1537.99601,11
8,1527.99701,1547.99601,11
8,1537.99701,1557.99601,11
8,1547.99701,1567.99601,11
8,1557.99701,1577.99601,11
8,1567.99701,1587.99601,11
8,1577.99701,1597.99601,11
8,1587.99701,1607.99601,11
8,1597.99701,1617.99601,11
8,1627.99801,1647.99701,2
8,1637.99801,1657.99701,2
8,1647.99801,1667.99701,2
8,1657.99801,1677.99701,2
8,1667.99801,1687.99701,2
8,1677.99801,1697.99701,2
8,1687.99801,1707.99701,2
8,1697.99801,1717.99701,2
8,1707.99801,1727.99701,2
8,1717.99801,1737.99701,2
8,1727.99801,1747.99701,2
8,1737.99801,1757.99701,2
8,1747.99801,1767.99701,2
8,1757.99801,1777.99701,2
8,1767.99801,1787.99701,2
8,1777.99801,1797.99701,2
8,1801.09801,1821.09701,11
8,1811.09801,1831.09701,11
8,1821.09801,1841.09701,11
8,1831.09801,1851.09701,11
8,1841.09801,1861.09701,11
8,1851.09801,1871.09701,11
8,1861.09801,1881.09701,11
8,1871.09801,1891.09701,11
8,1881.09801,1901.09701,11
8,1891.09801,1911.09701,11
8,1921.09501,1941.09401,6
8,1931.09501,1951.09401,6
8,1941.09501,1961.09401,6
8,1951.09501,1971.09401,6
8,1961.09501,1981.09401,6
8,1971.09501,1991.09401,6
8,1981.09501,2001.09401,6
8,1991.09501,2011.09401,6
8,2001.09501,2021.09401,6
8,2011.09501,2031.09401,6
8,2021.09501,2041.09401,6
8,2031.09501,2051.09401,6
8,2041.09501,2061.09401,6
8,2067.84501,2087.84401,11
8,2077.84501,2097.84401,11
8,2087.84501,2107.84401,11
8,2097.84501,2117.84401,11
8,2107.84501,2127.84401,11
8,2117.84501,2137.84401,11
8,2127.84501,2147.84401,11
8,2137.84501,2157.84401,11
8,2147.84501,2167.84401,11
8,2157.84501,2177.84401,11
8,2187.84201,2207.8410099999996,8
8,2197.84201,2217.8410099999996,8
8,2207.84201,2227.8410099999996,8
8,2217.84201,2237.8410099999996,8
8,2227.84201,2247.8410099999996,8
8,2237.84201,2257.8410099999996,8
8,2247.84201,2267.8410099999996,8
8,2257.84201,2277.8410099999996,8
8,2267.84201,2287.8410099999996,8
8,2277.84201,2297.8410099999996,8
8,2287.84201,2307.8410099999996,8
8,2297.84201,2317.8410099999996,8
8,2307.84201,2327.8410099999996,8
8,2331.59401,2351.5930099999996,12
8,2341.59401,2361.5930099999996,12
8,2351.59401,2371.5930099999996,12
8,2361.59401,2381.5930099999996,12
8,2371.59401,2391.5930099999996,12
8,2381.59401,2401.5930099999996,12
8,2391.59401,2411.5930099999996,12
8,2401.59401,2421.5930099999996,12
8,2411.59401,2431.5930099999996,12
8,2421.59401,2441.5930099999996,12
9,0.0020099999999999996,20.001009999999997,10
9,10.00201,30.001009999999997,10
9,20.00201,40.00101,10
9,30.00201,50.00101,10
9,40.00201,60.00101,10
9,50.00201,70.00101,10
9,60.00201,80.00101,10
9,70.00201,90.00101,10
9,80.00201,100.00101,10
9,101.52501,121.52400999999999,11
9,111.52501,131.52401,11
9,121.52501,141.52401,11
9,131.52501,151.52401,11
9,141.52501,161.52401,11
9,151.52501,171.52401,11
9,161.52501,181.52401,11
9,171.52501,191.52401,11
9,181.52501,201.52401,11
9,191.52501,211.52401,11
9,221.54801,241.54701,2
9,231.54801,251.54701,2
9,241.54801,261.54701,2
9,251.54801,271.54701,2
9,261.54801000000003,281.54701,2
9,271.54801000000003,291.54701,2
9,281.54801000000003,301.54701,2
9,291.54801000000003,311.54701,2
9,301.54801000000003,321.54701,2
9,311.54801000000003,331.54701,2
9,321.54801000000003,341.54701,2
9,331.54801000000003,351.54701,2
9,341.54801000000003,361.54701,2
9,351.54801000000003,371.54701,2
9,361.54801000000003,381.54701,2
9,371.54801000000003,391.54701,2
9,394.64801,414.64701,11
9,404.64801,424.64701,11
9,414.64801,434.64701,11
9,424.64801,444.64701,11
9,434.64801,454.64701,11
9,444.64801,464.64701,11
9,454.64801,474.64701,11
9,464.64801,484.64701,11
9,474.64801,494.64701,11
9,484.64801,504.64701,11
9,514.64701,534.64601,4
9,524.64701,544.64601,4
9,534.64701,554.64601,4
9,544.64701,564.64601,4
9,554.64701,574.64601,4
9,564.64701,584.64601,4
9,574.64701,594.64601,4
9,584.64701,604.64601,4
9,594.64701,614.64601,4
9,604.64701,624.64601,4
9,614.64701,634.64601,4
9,624.64701,644.64601,4
9,634.64701,654.64601,4
9,644.64701,664.64601,4
9,654.64701,674.64601,4
9,674.74701,694.74601,11
9,684.74701,704.74601,11
9,694.74701,714.74601,11
9,704.74701,724.74601,11
9,714.74701,734.74601,11
9,724.74701,744.74601,11
9,734.74701,754.74601,11
9,744.74701,764.74601,11
9,754.74701,774.74601,11
9,764.74701,784.74601,11
9,794.74501,814.74401,6
9,804.74501,824.74401,6
9,814.74501,834.74401,6
9,824.74501,844.74401,6
9,834.74501,854.74401,6
9,844.74501,864.74401,6
9,854.74501,874.74401,6
9,864.74501,884.74401,6
9,874.74501,894.74401,6
9,884.74501,904.74401,6
9,894.74501,914.74401,6
9,904.74501,924.74401,6
9,914.74501,934.74401,6
9,941.49501,961.49401,11
9,951.49501,971.49401,11
9,961.49501,981.49401,11
9,971.49501,991.49401,11
9,981.49501,1001.49401,11
9,991.49501,1011.49401,11
9,1001.49501,1021.49401,11
9,1011.49501,1031.4940100000001,11
9,1021.49501,1041.4940100000001,11
9,1031.49501,1051.4940100000001,11
9,1061.49201,1081.49101,8
9,1071.49201,1091.49101,8
9,1081.49201,1101.49101,8
9,1091.49201,1111.49101,8
